Points:0	Points:1	abs_DELTA_R3	DELTA_R3
6.35968	0.157017	8.5427e-07	-8.5427e-07
6.26925	0.155135	9.311599999999998e-07	-9.311599999999998e-07
6.17875	0.153519	1.01945e-06	-1.01945e-06
6.0882	0.152127	1.1709599999999996e-06	-1.1709599999999996e-06
5.9976	0.150919	1.2895800000000002e-06	-1.2895800000000002e-06
5.90697	0.149868	1.32822e-06	-1.32822e-06
5.8163	0.148953	1.36851e-06	-1.36851e-06
5.72561	0.148153	1.39651e-06	-1.39651e-06
5.6349	0.147457	1.3946599999999997e-06	-1.3946599999999997e-06
5.54416	0.146849	1.38548e-06	-1.38548e-06
5.45341	0.14632	1.4206e-06	-1.4206e-06
5.36265	0.145861	1.50736e-06	-1.50736e-06
5.27187	0.145463	1.58552e-06	-1.58552e-06
5.18108	0.145123	1.6257999999999997e-06	-1.6257999999999997e-06
5.09029	0.144834	1.6447399999999995e-06	-1.6447399999999995e-06
4.99949	0.144593	1.6870899999999996e-06	-1.6870899999999996e-06
4.90868	0.144397	1.7763800000000003e-06	-1.7763800000000003e-06
4.81786	0.144243	1.93534e-06	-1.93534e-06
4.72705	0.144127	2.1194399999999994e-06	-2.1194399999999994e-06
4.63623	0.144051	2.27326e-06	-2.27326e-06
4.54541	0.144011	2.4293899999999997e-06	-2.4293899999999997e-06
4.45459	0.144009	2.49783e-06	-2.49783e-06
4.36377	0.144044	2.53364e-06	-2.53364e-06
4.27295	0.144117	2.60983e-06	-2.60983e-06
4.18213	0.144228	2.6449499999999996e-06	-2.6449499999999996e-06
4.09132	0.144379	2.67233e-06	-2.67233e-06
4.00051	0.144572	2.76582e-06	-2.76582e-06
3.9097	0.144809	2.94347e-06	-2.94347e-06
3.81891	0.145092	3.13764e-06	-3.13764e-06
3.72812	0.145427	3.29837e-06	-3.29837e-06
3.63734	0.145818	3.40125e-06	-3.40125e-06
3.54658	0.146272	3.50458e-06	-3.50458e-06
3.45582	0.146794	3.64047e-06	-3.64047e-06
3.36509	0.147394	3.75908e-06	-3.75908e-06
3.27437	0.14808	3.7681599999999995e-06	-3.7681599999999995e-06
3.18368	0.148865	3.7795900000000003e-06	-3.7795900000000003e-06
3.09301	0.149764	3.8916300000000005e-06	-3.8916300000000005e-06
3.00237	0.150796	3.99982e-06	-3.99982e-06
2.91177	0.151985	4.1249e-06	-4.1249e-06
2.82121	0.153357	4.20429e-06	-4.20429e-06
2.73071	0.154946	4.21899e-06	-4.21899e-06
2.64027	0.156799	4.31747e-06	-4.31747e-06
2.54991	0.158971	4.398880000000001e-06	-4.398880000000001e-06
2.45964	0.16155	4.269820000000001e-06	-4.269820000000001e-06
2.3695	0.164635	4.122620000000001e-06	-4.122620000000001e-06
2.27953	0.168397	4.06665e-06	-4.06665e-06
2.18979	0.173071	4.0176e-06	-4.0176e-06
2.10037	0.179052	3.995765000000001e-06	-3.995765000000001e-06
2.01141	0.186942	3.930167e-06	-3.930167e-06
1.92316	0.19774	3.7967179999999997e-06	-3.7967179999999997e-06
1.8356	0.212762	3.590511e-06	-3.590511e-06
1.74816	0.233118	3.263569e-06	-3.263569e-06
1.66032	0.259583	2.948786e-06	-2.948786e-06
1.57167	0.292598	2.858582e-06	-2.858582e-06
1.48184	0.332429	3.02061e-06	-3.02061e-06
1.39052	0.378992	3.3302760000000003e-06	-3.3302760000000003e-06
1.29791	0.431586	3.702646e-06	-3.702646e-06
1.20451	0.488932	4.094379e-06	-4.094379e-06
1.11096	0.549531	4.505094e-06	-4.505094e-06
1.01782	0.612143	4.84208e-06	-4.84208e-06
0.925037	0.67632	5.095838e-06	-5.095838e-06
0.832198	0.742131	5.394611e-06	-5.394611e-06
0.738764	0.809427	6.002816e-06	-6.002816e-06
0.643836	0.87701	7.48933e-06	-7.48933e-06
0.548237	0.941319	1.1220200000000001e-05	-1.1220200000000001e-05
0.452978	0.997412	1.559664e-05	-1.559664e-05
0.359302	1.04106	1.414143e-05	-1.414143e-05
0.269069	1.07081	7.403689999999999e-06	-7.403689999999999e-06
0.180288	1.08803	2.14946e-06	-2.14946e-06
0.0909109	1.09624	1.04667e-06	1.04667e-06
0.0	1.09624	2.574802e-06	2.574802e-06
9.0	1.0902	2.531091e-06	2.531091e-06
8.90909	1.09019	1.345086e-06	1.345086e-06
8.81958	1.08282	1.2477119999999998e-06	-1.2477119999999998e-06
8.73062	1.06684	2.089486e-06	-2.089486e-06
8.64018	1.03948	1.652646e-06	1.652646e-06
8.54719	0.996913	6.409775e-06	6.409775e-06
8.45223	0.941359	8.403232e-06	8.403232e-06
8.35688	0.877045	8.818758699999999e-06	8.818758699999999e-06
8.26221	0.808763	8.491191e-06	8.491191e-06
8.16868	0.740835	7.774842e-06	7.774842e-06
8.07587	0.674366	6.935861000000001e-06	6.935861000000001e-06
7.98316	0.609552	6.1086429999999995e-06	6.1086429999999995e-06
7.89018	0.546348	5.43961e-06	5.43961e-06
7.79676	0.484939	4.84719e-06	4.84719e-06
7.70344	0.426618	4.21721e-06	4.21721e-06
7.61079	0.372895	3.5211e-06	3.5211e-06
7.51935	0.325154	2.76274e-06	2.76274e-06
7.42936	0.284271	1.9993700000000003e-06	1.9993700000000003e-06
7.34053	0.250329	1.3341800000000002e-06	1.3341800000000002e-06
7.25253	0.223132	8.046000000000003e-07	8.046000000000003e-07
7.16496	0.202225	3.463899999999999e-07	3.463899999999999e-07
7.07734	0.186929	6.226999999999983e-08	-6.226999999999983e-08
6.98906	0.176104	3.5517e-07	-3.5517e-07
6.90008	0.168309	5.309800000000004e-07	-5.309800000000004e-07
6.81061	0.162488	6.3565e-07	-6.3565e-07
6.72082	0.157957	6.931300000000002e-07	-6.931300000000002e-07
6.63081	0.154335	7.1554e-07	-7.1554e-07
6.54064	0.151368	7.0078e-07	-7.0078e-07
6.45035	0.148907	7.336000000000001e-07	-7.336000000000001e-07
6.35996	0.146838	8.2294e-07	-8.2294e-07
6.26949	0.145082	8.869599999999999e-07	-8.869599999999999e-07
6.17896	0.143574	9.700399999999999e-07	-9.700399999999999e-07
6.08839	0.142275	1.1282399999999999e-06	-1.1282399999999999e-06
5.99777	0.141148	1.2472299999999997e-06	-1.2472299999999997e-06
5.90712	0.140168	1.2786899999999999e-06	-1.2786899999999999e-06
5.81643	0.139314	1.30877e-06	-1.30877e-06
5.72573	0.138568	1.3290299999999999e-06	-1.3290299999999999e-06
5.635	0.137919	1.32242e-06	-1.32242e-06
5.54425	0.137353	1.31237e-06	-1.31237e-06
5.45349	0.136859	1.3519799999999998e-06	-1.3519799999999998e-06
5.36272	0.136432	1.43728e-06	-1.43728e-06
5.27193	0.136061	1.5054200000000001e-06	-1.5054200000000001e-06
5.18114	0.135744	1.5373399999999995e-06	-1.5373399999999995e-06
5.09033	0.135474	1.5468399999999996e-06	-1.5468399999999996e-06
4.99952	0.13525	1.5842900000000004e-06	-1.5842900000000004e-06
4.90871	0.135067	1.6784100000000002e-06	-1.6784100000000002e-06
4.81789	0.134923	1.8368499999999996e-06	-1.8368499999999996e-06
4.72706	0.134816	2.00941e-06	-2.00941e-06
4.63624	0.134745	2.15141e-06	-2.15141e-06
4.54541	0.134708	2.29854e-06	-2.29854e-06
4.45458	0.134705	2.3630299999999996e-06	-2.3630299999999996e-06
4.36376	0.134738	2.40009e-06	-2.40009e-06
4.27293	0.134806	2.4694e-06	-2.4694e-06
4.18211	0.13491	2.49223e-06	-2.49223e-06
4.09129	0.135051	2.52315e-06	-2.52315e-06
4.00047	0.13523	2.6114799999999998e-06	-2.6114799999999998e-06
3.90966	0.135451	2.76678e-06	-2.76678e-06
3.81886	0.135715	2.9564600000000006e-06	-2.9564600000000006e-06
3.72806	0.136027	3.11143e-06	-3.11143e-06
3.63727	0.136392	3.18749e-06	-3.18749e-06
3.5465	0.136815	3.2922499999999997e-06	-3.2922499999999997e-06
3.45573	0.137302	3.43516e-06	-3.43516e-06
3.36499	0.137861	3.5444999999999997e-06	-3.5444999999999997e-06
3.27426	0.1385	3.54322e-06	-3.54322e-06
3.18355	0.139232	3.54683e-06	-3.54683e-06
3.09286	0.14007	3.66418e-06	-3.66418e-06
3.00221	0.141033	3.7642499999999996e-06	-3.7642499999999996e-06
2.91158	0.142142	3.8822e-06	-3.8822e-06
2.821	0.143422	3.9658e-06	-3.9658e-06
2.73047	0.144906	3.97504e-06	-3.97504e-06
2.64	0.146635	4.06544e-06	-4.06544e-06
2.5496	0.148664	4.14037e-06	-4.14037e-06
2.45929	0.151074	4.001869999999999e-06	-4.001869999999999e-06
2.3691	0.153958	3.85524e-06	-3.85524e-06
2.27907	0.157481	3.8094999999999997e-06	-3.8094999999999997e-06
2.18925	0.161867	3.7700239999999997e-06	-3.7700239999999997e-06
2.09974	0.167501	3.748355e-06	-3.748355e-06
2.01069	0.174982	3.6845879999999995e-06	-3.6845879999999995e-06
1.92232	0.185345	3.5690179999999997e-06	-3.5690179999999997e-06
1.83466	0.200011	3.385628e-06	-3.385628e-06
1.74713	0.220151	3.0883599999999997e-06	-3.0883599999999997e-06
1.65922	0.246552	2.82642e-06	-2.82642e-06
1.57053	0.27965	2.798901e-06	-2.798901e-06
1.48071	0.319703	3.009794e-06	-3.009794e-06
1.38944	0.366614	3.34912e-06	-3.34912e-06
1.29692	0.419648	3.741721e-06	-3.741721e-06
1.20365	0.477486	4.1494279999999995e-06	-4.1494279999999995e-06
1.11022	0.538584	4.556237e-06	-4.556237e-06
1.01719	0.601678	4.857016e-06	-4.857016e-06
0.92451	0.666327	5.037912999999999e-06	-5.037912999999999e-06
0.831791	0.732637	5.215934e-06	-5.215934e-06
0.738515	0.80051	5.626109999999999e-06	-5.626109999999999e-06
0.643785	0.868783	6.71566e-06	-6.71566e-06
0.548396	0.933864	9.817e-06	-9.817e-06
0.453297	0.990723	1.4456199999999999e-05	-1.4456199999999999e-05
0.359657	1.03497	1.4233600000000002e-05	-1.4233600000000002e-05
0.26933	1.06501	8.0903e-06	-8.0903e-06
0.180397	1.08216	2.70706e-06	-2.70706e-06
0.0909118	1.0902	7.4647e-07	7.4647e-07
0.0	1.0902	2.421958e-06	2.421958e-06
9.0	1.0844	2.6411839999999998e-06	2.6411839999999998e-06
8.90909	1.08438	1.6053020000000002e-06	1.6053020000000002e-06
8.81948	1.07722	7.573749999999999e-07	-7.573749999999999e-07
8.73037	1.06133	1.478127e-06	-1.478127e-06
8.63983	1.03375	2.350904e-06	2.350904e-06
8.54686	0.990589	7.15192e-06	7.15192e-06
8.45205	0.93429	8.985689000000001e-06	8.985689000000001e-06
8.3569	0.869221	9.199678000000001e-06	9.199678000000001e-06
8.26243	0.80026	8.851751e-06	8.851751e-06
8.16905	0.731769	7.9931574e-06	7.9931574e-06
8.07637	0.664813	6.9941850000000005e-06	6.9941850000000005e-06
7.98376	0.599539	6.195279e-06	6.195279e-06
7.89089	0.535871	5.55519e-06	5.55519e-06
7.79759	0.47397	4.970520000000001e-06	4.970520000000001e-06
7.7044	0.415162	4.32745e-06	4.32745e-06
7.61184	0.360994	3.6086000000000005e-06	3.6086000000000005e-06
7.52046	0.312895	2.83121e-06	2.83121e-06
7.43048	0.271779	2.04739e-06	2.04739e-06
7.34162	0.237737	1.3597700000000001e-06	1.3597700000000001e-06
7.25355	0.210585	8.1286e-07	8.1286e-07
7.16588	0.189875	3.5132000000000005e-07	3.5132000000000005e-07
7.07817	0.174925	6.165000000000008e-08	-6.165000000000008e-08
6.98978	0.16454	3.543200000000003e-07	-3.543200000000003e-07
6.9007	0.15716	5.239500000000003e-07	-5.239500000000003e-07
6.81114	0.151691	6.241099999999999e-07	-6.241099999999999e-07
6.72128	0.147448	6.758900000000003e-07	-6.758900000000003e-07
6.6312	0.144065	6.876200000000001e-07	-6.876200000000001e-07
6.54098	0.141296	6.655799999999999e-07	-6.655799999999999e-07
6.45065	0.139001	7.0385e-07	-7.0385e-07
6.36022	0.137074	7.948499999999997e-07	-7.948499999999997e-07
6.26972	0.135439	8.477700000000002e-07	-8.477700000000002e-07
6.17917	0.134035	9.273e-07	-9.273e-07
6.08857	0.132826	1.0895399999999997e-06	-1.0895399999999997e-06
5.99793	0.131776	1.2044600000000002e-06	-1.2044600000000002e-06
5.90726	0.130865	1.2290399999999998e-06	-1.2290399999999998e-06
5.81656	0.13007	1.2513800000000003e-06	-1.2513800000000003e-06
5.72584	0.129376	1.2651900000000003e-06	-1.2651900000000003e-06
5.6351	0.128773	1.2533699999999997e-06	-1.2533699999999997e-06
5.54434	0.128246	1.24112e-06	-1.24112e-06
5.45357	0.127787	1.2861299999999998e-06	-1.2861299999999998e-06
5.36278	0.127389	1.3721099999999998e-06	-1.3721099999999998e-06
5.27199	0.127045	1.4301500000000002e-06	-1.4301500000000002e-06
5.18118	0.12675	1.4540499999999997e-06	-1.4540499999999997e-06
5.09037	0.126499	1.4577800000000001e-06	-1.4577800000000001e-06
4.99956	0.12629	1.4919e-06	-1.4919e-06
4.90873	0.12612	1.5896200000000001e-06	-1.5896200000000001e-06
4.81791	0.125987	1.7429899999999998e-06	-1.7429899999999998e-06
4.72708	0.125887	1.9025700000000002e-06	-1.9025700000000002e-06
4.63625	0.125821	2.03557e-06	-2.03557e-06
4.54541	0.125786	2.1733699999999994e-06	-2.1733699999999994e-06
4.45458	0.125784	2.2346099999999996e-06	-2.2346099999999996e-06
4.36375	0.125814	2.2737299999999995e-06	-2.2737299999999995e-06
4.27292	0.125877	2.33336e-06	-2.33336e-06
4.18209	0.125974	2.3452700000000002e-06	-2.3452700000000002e-06
4.09126	0.126105	2.3806200000000003e-06	-2.3806200000000003e-06
4.00044	0.126272	2.4642e-06	-2.4642e-06
3.90962	0.126478	2.6000799999999998e-06	-2.6000799999999998e-06
3.81881	0.126723	2.7838199999999996e-06	-2.7838199999999996e-06
3.728	0.127013	2.9304499999999996e-06	-2.9304499999999996e-06
3.63721	0.127352	2.98477e-06	-2.98477e-06
3.54642	0.127746	3.09195e-06	-3.09195e-06
3.45565	0.128199	3.23578e-06	-3.23578e-06
3.36489	0.128719	3.3375199999999995e-06	-3.3375199999999995e-06
3.27415	0.129313	3.33087e-06	-3.33087e-06
3.18342	0.129995	3.32728e-06	-3.32728e-06
3.09272	0.130774	3.4463000000000004e-06	-3.4463000000000004e-06
3.00205	0.131669	3.5367e-06	-3.5367e-06
2.91141	0.132702	3.64917e-06	-3.64917e-06
2.8208	0.133894	3.73695e-06	-3.73695e-06
2.73024	0.135274	3.74262e-06	-3.74262e-06
2.63974	0.136886	3.8255e-06	-3.8255e-06
2.54931	0.138775	3.89068e-06	-3.89068e-06
2.45896	0.141022	3.7477599999999997e-06	-3.7477599999999997e-06
2.36872	0.143713	3.6016799999999996e-06	-3.6016799999999996e-06
2.27862	0.147003	3.5631390000000003e-06	-3.5631390000000003e-06
2.18873	0.151106	3.5340079999999998e-06	-3.5340079999999998e-06
2.09914	0.156398	3.5100040000000004e-06	-3.5100040000000004e-06
2.00998	0.163469	3.449656e-06	-3.449656e-06
1.9215	0.17339	3.3547209999999998e-06	-3.3547209999999998e-06
1.83374	0.187693	3.196466e-06	-3.196466e-06
1.74612	0.207613	2.930993e-06	-2.930993e-06
1.65813	0.233949	2.726275e-06	-2.726275e-06
1.5694	0.267127	2.762981e-06	-2.762981e-06
1.47958	0.307398	3.0181530000000004e-06	-3.0181530000000004e-06
1.38837	0.35465	3.387817e-06	-3.387817e-06
1.29595	0.408119	3.806061e-06	-3.806061e-06
1.20279	0.46644	4.2334969999999995e-06	-4.2334969999999995e-06
1.10948	0.528027	4.641717000000001e-06	-4.641717000000001e-06
1.01657	0.591588	4.918208999999999e-06	-4.918208999999999e-06
0.923989	0.656691	5.037172e-06	-5.037172e-06
0.831385	0.72348	5.11175e-06	-5.11175e-06
0.738262	0.791906	5.355126e-06	-5.355126e-06
0.643727	0.860846	6.135554e-06	-6.135554e-06
0.548549	0.926679	8.59539e-06	-8.59539e-06
0.45361	0.98429	1.324404e-05	-1.324404e-05
0.360012	1.02915	1.411573e-05	-1.411573e-05
0.269593	1.05946	8.67189e-06	-8.67189e-06
0.180506	1.07655	3.2512300000000003e-06	-3.2512300000000003e-06
0.0909127	1.0844	4.063400000000001e-07	4.063400000000001e-07
0.0	1.0844	2.19546e-06	2.19546e-06
9.0	1.07884	2.681562e-06	2.681562e-06
8.90909	1.07881	1.813339e-06	1.813339e-06
8.81938	1.07187	2.7816999999999996e-07	-2.7816999999999996e-07
8.73012	1.05606	8.5785e-07	-8.5785e-07
8.63948	1.02825	2.96291e-06	2.96291e-06
8.54655	0.98451	7.65873e-06	7.65873e-06
8.45188	0.927479	9.420700000000001e-06	9.420700000000001e-06
8.35693	0.861677	9.530760000000001e-06	9.530760000000001e-06
8.26266	0.792061	9.031942e-06	9.031942e-06
8.16943	0.723029	8.072793e-06	8.072793e-06
8.07686	0.655605	7.04135e-06	7.04135e-06
7.98436	0.589891	6.276602e-06	6.276602e-06
7.89159	0.525771	5.6711373e-06	5.6711373e-06
7.79841	0.46339	5.093873e-06	5.093873e-06
7.70534	0.404103	4.434618000000001e-06	4.434618000000001e-06
7.61288	0.349498	3.694542e-06	3.694542e-06
7.52157	0.301047	2.89606e-06	2.89606e-06
7.43159	0.259701	2.09157e-06	2.09157e-06
7.34269	0.225562	1.38421e-06	1.38421e-06
7.25455	0.198457	8.178799999999997e-07	8.178799999999997e-07
7.1668	0.177947	3.5189999999999997e-07	3.5189999999999997e-07
7.07898	0.163348	6.361999999999982e-08	-6.361999999999982e-08
6.99048	0.15341	3.5458000000000025e-07	-3.5458000000000025e-07
6.90129	0.146446	5.174700000000001e-07	-5.174700000000001e-07
6.81165	0.141324	6.127999999999999e-07	-6.127999999999999e-07
6.72171	0.137363	6.589499999999998e-07	-6.589499999999998e-07
6.63158	0.134212	6.633800000000002e-07	-6.633800000000002e-07
6.54131	0.131635	6.376699999999999e-07	-6.376699999999999e-07
6.45093	0.129501	6.795199999999997e-07	-6.795199999999997e-07
6.36047	0.127711	7.698400000000001e-07	-7.698400000000001e-07
6.26994	0.126192	8.130400000000004e-07	-8.130400000000004e-07
6.17936	0.124888	8.907000000000002e-07	-8.907000000000002e-07
6.08874	0.123766	1.05389e-06	-1.05389e-06
5.99808	0.122792	1.16126e-06	-1.16126e-06
5.90739	0.121945	1.1797099999999998e-06	-1.1797099999999998e-06
5.81668	0.121208	1.19635e-06	-1.19635e-06
5.72594	0.120564	1.2056400000000002e-06	-1.2056400000000002e-06
5.63519	0.120004	1.18872e-06	-1.18872e-06
5.54442	0.119516	1.1726500000000001e-06	-1.1726500000000001e-06
5.45364	0.11909	1.2235399999999999e-06	-1.2235399999999999e-06
5.36285	0.118721	1.31097e-06	-1.31097e-06
5.27204	0.118401	1.35895e-06	-1.35895e-06
5.18123	0.118127	1.3762200000000002e-06	-1.3762200000000002e-06
5.09041	0.117895	1.37644e-06	-1.37644e-06
4.99959	0.117701	1.40827e-06	-1.40827e-06
4.90876	0.117544	1.5084200000000002e-06	-1.5084200000000002e-06
4.81793	0.11742	1.6527299999999998e-06	-1.6527299999999998e-06
4.72709	0.117327	1.7993599999999998e-06	-1.7993599999999998e-06
4.63626	0.117266	1.9265799999999998e-06	-1.9265799999999998e-06
4.54542	0.117234	2.0542e-06	-2.0542e-06
4.45458	0.117232	2.11252e-06	-2.11252e-06
4.36374	0.11726	2.1530100000000002e-06	-2.1530100000000002e-06
4.2729	0.117318	2.20067e-06	-2.20067e-06
4.18207	0.117408	2.2045500000000003e-06	-2.2045500000000003e-06
4.09123	0.11753	2.24438e-06	-2.24438e-06
4.0004	0.117684	2.32282e-06	-2.32282e-06
3.90958	0.117875	2.443e-06	-2.443e-06
3.81876	0.118103	2.61958e-06	-2.61958e-06
3.72795	0.118372	2.75499e-06	-2.75499e-06
3.63715	0.118687	2.7936099999999997e-06	-2.7936099999999997e-06
3.54635	0.119052	2.9031500000000003e-06	-2.9031500000000003e-06
3.45557	0.119472	3.0434499999999996e-06	-3.0434499999999996e-06
3.3648	0.119955	3.1385000000000005e-06	-3.1385000000000005e-06
3.27404	0.120506	3.1292100000000003e-06	-3.1292100000000003e-06
3.1833	0.121138	3.12095e-06	-3.12095e-06
3.09259	0.121861	3.2377999999999997e-06	-3.2377999999999997e-06
3.0019	0.122692	3.31624e-06	-3.31624e-06
2.91123	0.123651	3.42403e-06	-3.42403e-06
2.82061	0.124757	3.5165299999999997e-06	-3.5165299999999997e-06
2.73002	0.126039	3.52082e-06	-3.52082e-06
2.63949	0.127536	3.5963599999999997e-06	-3.5963599999999997e-06
2.54902	0.129292	3.64878e-06	-3.64878e-06
2.45863	0.131381	3.5038499999999995e-06	-3.5038499999999995e-06
2.36834	0.133883	3.359497e-06	-3.359497e-06
2.27819	0.136947	3.3258e-06	-3.3258e-06
2.18823	0.140775	3.3072009999999997e-06	-3.3072009999999997e-06
2.09855	0.145729	3.280721e-06	-3.280721e-06
2.00929	0.152391	3.224871e-06	-3.224871e-06
1.92071	0.161862	3.1517660000000004e-06	-3.1517660000000004e-06
1.83284	0.175797	3.018236e-06	-3.018236e-06
1.74512	0.195496	2.787369e-06	-2.787369e-06
1.65706	0.221765	2.643505e-06	-2.643505e-06
1.56829	0.255019	2.7460950000000003e-06	-2.7460950000000003e-06
1.47847	0.295504	3.0444749999999998e-06	-3.0444749999999998e-06
1.38731	0.343092	3.4447e-06	-3.4447e-06
1.29499	0.396988	3.894002e-06	-3.894002e-06
1.20195	0.455784	4.342994e-06	-4.342994e-06
1.10876	0.517849	4.754237e-06	-4.754237e-06
1.01595	0.581864	5.014254e-06	-5.014254e-06
0.923475	0.647406	5.0818720000000005e-06	-5.0818720000000005e-06
0.830981	0.714652	5.0681494e-06	-5.0681494e-06
0.738006	0.783609	5.174414e-06	-5.174414e-06
0.643664	0.853193	5.699876e-06	-5.699876e-06
0.548695	0.919756	7.55171e-06	-7.55171e-06
0.453919	0.978106	1.196975e-05	-1.196975e-05
0.360367	1.02357	1.373076e-05	-1.373076e-05
0.269855	1.05415	9.11829e-06	-9.11829e-06
0.180616	1.07118	3.77661e-06	-3.77661e-06
0.0909134	1.07884	3.770000000000008e-08	3.770000000000008e-08
0.0	1.07884	1.9129e-06	1.9129e-06
9.0	1.07351	2.674789e-06	2.674789e-06
8.90909	1.07348	1.989563e-06	1.989563e-06
8.81928	1.06675	1.9849000000000003e-07	1.9849000000000003e-07
8.72988	1.05104	2.1754999999999993e-07	-2.1754999999999993e-07
8.63913	1.02299	3.48256e-06	3.48256e-06
8.54623	0.978667	8.02021e-06	8.02021e-06
8.45172	0.92092	9.82459e-06	9.82459e-06
8.35696	0.854407	9.865449999999999e-06	9.865449999999999e-06
8.26289	0.784158	9.09232e-06	9.09232e-06
8.1698	0.714608	8.033100000000001e-06	8.033100000000001e-06
8.07734	0.646736	7.08938e-06	7.08938e-06
7.98494	0.580597	6.361865e-06	6.361865e-06
7.89228	0.516039	5.790072999999999e-06	5.790072999999999e-06
7.79922	0.453189	5.2186080000000005e-06	5.2186080000000005e-06
7.70627	0.393433	4.5425604e-06	4.5425604e-06
7.61391	0.338398	3.7851760000000004e-06	3.7851760000000004e-06
7.52266	0.289601	2.96266e-06	2.96266e-06
7.43269	0.248029	2.13426e-06	2.13426e-06
7.34375	0.213796	1.40687e-06	1.40687e-06
7.25554	0.186739	8.210000000000001e-07	8.210000000000001e-07
7.16769	0.166428	3.480399999999997e-07	3.480399999999997e-07
7.07976	0.152186	6.958000000000002e-08	-6.958000000000002e-08
6.99117	0.142702	3.5705000000000025e-07	-3.5705000000000025e-07
6.90187	0.136154	5.1205e-07	-5.1205e-07
6.81214	0.131373	6.019300000000001e-07	-6.019300000000001e-07
6.72213	0.127688	6.420500000000001e-07	-6.420500000000001e-07
6.63195	0.124762	6.419600000000001e-07	-6.419600000000001e-07
6.54163	0.122371	6.1645e-07	-6.1645e-07
6.45121	0.120393	6.6019e-07	-6.6019e-07
6.36071	0.118734	7.474799999999999e-07	-7.474799999999999e-07
6.27015	0.117328	7.8175e-07	-7.8175e-07
6.17955	0.11612	8.5887e-07	-8.5887e-07
6.0889	0.115081	1.0204700000000002e-06	-1.0204700000000002e-06
5.99823	0.11418	1.1181499999999998e-06	-1.1181499999999998e-06
5.90752	0.113396	1.1311499999999997e-06	-1.1311499999999997e-06
5.81679	0.112714	1.1435e-06	-1.1435e-06
5.72605	0.112118	1.1499699999999998e-06	-1.1499699999999998e-06
5.63528	0.1116	1.12852e-06	-1.12852e-06
5.5445	0.111148	1.1089799999999998e-06	-1.1089799999999998e-06
5.45371	0.110754	1.1650699999999999e-06	-1.1650699999999999e-06
5.36291	0.110413	1.25276e-06	-1.25276e-06
5.27209	0.110117	1.2915999999999998e-06	-1.2915999999999998e-06
5.18128	0.109864	1.30383e-06	-1.30383e-06
5.09045	0.109648	1.30118e-06	-1.30118e-06
4.99962	0.10947	1.3311100000000001e-06	-1.3311100000000001e-06
4.90879	0.109324	1.43243e-06	-1.43243e-06
4.81795	0.109209	1.5659e-06	-1.5659e-06
4.72711	0.109123	1.70042e-06	-1.70042e-06
4.63626	0.109066	1.82429e-06	-1.82429e-06
4.54542	0.109037	1.9408799999999998e-06	-1.9408799999999998e-06
4.45458	0.109035	1.99548e-06	-1.99548e-06
4.36373	0.109061	2.03628e-06	-2.03628e-06
4.27289	0.109115	2.07204e-06	-2.07204e-06
4.18205	0.109198	2.07148e-06	-2.07148e-06
4.09121	0.109311	2.1146e-06	-2.1146e-06
4.00037	0.109454	2.18719e-06	-2.18719e-06
3.90954	0.10963	2.2948700000000003e-06	-2.2948700000000003e-06
3.81872	0.109841	2.4634900000000004e-06	-2.4634900000000004e-06
3.7279	0.11009	2.58574e-06	-2.58574e-06
3.63709	0.110381	2.61306e-06	-2.61306e-06
3.54628	0.110719	2.72362e-06	-2.72362e-06
3.45549	0.111107	2.8591999999999997e-06	-2.8591999999999997e-06
3.36471	0.111554	2.9481399999999996e-06	-2.9481399999999996e-06
3.27394	0.112064	2.93671e-06	-2.93671e-06
3.18319	0.112649	2.9267e-06	-2.9267e-06
3.09246	0.113318	3.03757e-06	-3.03757e-06
3.00175	0.114087	3.1020999999999995e-06	-3.1020999999999995e-06
2.91107	0.114975	3.2059100000000004e-06	-3.2059100000000004e-06
2.82042	0.115999	3.3044299999999996e-06	-3.3044299999999996e-06
2.72981	0.117186	3.30796e-06	-3.30796e-06
2.63925	0.118573	3.3753739999999996e-06	-3.3753739999999996e-06
2.54875	0.120199	3.414486e-06	-3.414486e-06
2.45832	0.122136	3.26804e-06	-3.26804e-06
2.36798	0.124457	3.1275080000000003e-06	-3.1275080000000003e-06
2.27778	0.127301	3.0978759999999998e-06	-3.0978759999999998e-06
2.18775	0.13086	3.0881619999999997e-06	-3.0881619999999997e-06
2.09798	0.135483	3.0603899999999997e-06	-3.0603899999999997e-06
2.00862	0.141737	3.0100560000000003e-06	-3.0100560000000003e-06
1.91993	0.150751	2.956733e-06	-2.956733e-06
1.83195	0.164311	2.8457340000000002e-06	-2.8457340000000002e-06
1.74414	0.183787	2.6543717999999997e-06	-2.6543717999999997e-06
1.656	0.209989	2.5746846999999997e-06	-2.5746846999999997e-06
1.56719	0.243318	2.7434455e-06	-2.7434455e-06
1.47737	0.284013	3.086953e-06	-3.086953e-06
1.38627	0.331931	3.519482e-06	-3.519482e-06
1.29404	0.386246	4.002151e-06	-4.002151e-06
1.20112	0.445509	4.473395e-06	-4.473395e-06
1.10805	0.508042	4.887354e-06	-4.887354e-06
1.01535	0.572497	5.133213e-06	-5.133213e-06
0.922968	0.638461	5.1620375e-06	-5.1620375e-06
0.83058	0.706147	5.0758058999999996e-06	-5.0758058999999996e-06
0.737747	0.775611	5.0684663e-06	-5.0684663e-06
0.643595	0.845817	5.39459e-06	-5.39459e-06
