Points:0	Points:1	abs_DELTA_TAU3	DELTA_TAU3
5.72573	2.86654	1.4097000000000002e-07	-1.4097000000000002e-07
5.63498	2.86602	1.4686999999999983e-07	-1.4686999999999983e-07
5.54421	2.86555	1.5464000000000001e-07	-1.5464000000000001e-07
5.45344	2.86512	1.6429e-07	-1.6429e-07
5.36265	2.86474	1.7449999999999977e-07	-1.7449999999999977e-07
5.27187	2.8644	1.8444000000000013e-07	-1.8444000000000013e-07
5.18107	2.86411	1.9457999999999967e-07	-1.9457999999999967e-07
5.09027	2.86385	2.0541000000000004e-07	-2.0541000000000004e-07
4.99947	2.86363	2.1868e-07	-2.1868e-07
4.90866	2.86346	2.3564000000000017e-07	-2.3564000000000017e-07
4.81785	2.86331	2.5449e-07	-2.5449e-07
4.72704	2.86321	2.736799999999999e-07	-2.736799999999999e-07
4.63622	2.86314	2.9254999999999985e-07	-2.9254999999999985e-07
4.5454	2.8631	3.0980999999999983e-07	-3.0980999999999983e-07
4.45459	2.8631	3.256799999999998e-07	-3.256799999999998e-07
4.36377	2.86313	3.4144000000000007e-07	-3.4144000000000007e-07
4.27296	2.8632	3.5724e-07	-3.5724e-07
4.18214	2.8633	3.730700000000001e-07	-3.730700000000001e-07
4.09133	2.86344	3.888500000000001e-07	-3.888500000000001e-07
4.00052	2.86362	4.0299000000000014e-07	-4.0299000000000014e-07
3.90972	2.86383	4.1476e-07	-4.1476e-07
3.81892	2.86408	4.238500000000002e-07	-4.238500000000002e-07
3.72813	2.86437	4.298000000000001e-07	-4.298000000000001e-07
3.63734	2.86471	4.3270999999999996e-07	-4.3270999999999996e-07
3.54655	2.86508	4.3335000000000005e-07	-4.3335000000000005e-07
3.45578	2.86551	4.329299999999999e-07	-4.329299999999999e-07
3.36501	2.86597	4.3259000000000004e-07	-4.3259000000000004e-07
3.27426	2.86649	4.3268e-07	-4.3268e-07
3.18351	2.86706	4.3295e-07	-4.3295e-07
3.09277	2.86768	4.3408999999999994e-07	-4.3408999999999994e-07
3.00204	2.86836	4.3601e-07	-4.3601e-07
2.91132	2.86909	4.378099999999999e-07	-4.378099999999999e-07
2.82062	2.86988	4.390200000000001e-07	-4.390200000000001e-07
2.72993	2.87074	4.402799999999999e-07	-4.402799999999999e-07
2.63925	2.87165	4.4264000000000005e-07	-4.4264000000000005e-07
2.54858	2.87263	4.4580000000000003e-07	-4.4580000000000003e-07
2.45793	2.87368	4.4837000000000004e-07	-4.4837000000000004e-07
2.36729	2.87479	4.4902e-07	-4.4902e-07
2.27666	2.87597	4.480800000000001e-07	-4.480800000000001e-07
2.18605	2.87721	4.4673999999999994e-07	-4.4673999999999994e-07
2.09545	2.87852	4.4583e-07	-4.4583e-07
2.00486	2.87989	4.452e-07	-4.452e-07
1.91428	2.88132	4.4474e-07	-4.4474e-07
1.8237	2.88282	4.4543e-07	-4.4543e-07
1.73306	2.88437	4.470599999999999e-07	-4.470599999999999e-07
1.64232	2.88597	4.492000000000001e-07	-4.492000000000001e-07
1.55144	2.88763	4.5153999999999987e-07	-4.5153999999999987e-07
1.46039	2.88934	4.5324999999999985e-07	-4.5324999999999985e-07
1.36916	2.89108	4.544799999999999e-07	-4.544799999999999e-07
1.27777	2.89286	4.5572000000000006e-07	-4.5572000000000006e-07
1.18628	2.89466	4.5718000000000013e-07	-4.5718000000000013e-07
1.09476	2.89648	4.587899999999999e-07	-4.587899999999999e-07
1.00324	2.8983	4.607699999999999e-07	-4.607699999999999e-07
0.911726	2.90012	4.6335e-07	-4.6335e-07
0.820194	2.90192	4.6579e-07	-4.6579e-07
0.728615	2.90369	4.6781000000000006e-07	-4.6781000000000006e-07
0.636976	2.90542	4.6956999999999994e-07	-4.6956999999999994e-07
0.545382	2.90707	4.6993000000000013e-07	-4.6993000000000013e-07
0.453973	2.90862	4.6849e-07	-4.6849e-07
0.362873	2.91002	4.6591000000000013e-07	-4.6591000000000013e-07
0.272147	2.91122	4.6206000000000016e-07	-4.6206000000000016e-07
0.181578	2.91215	4.556900000000001e-07	-4.556900000000001e-07
0.0909091	2.91269	4.4613000000000004e-07	-4.4613000000000004e-07
0.0	2.91269	4.4061000000000013e-07	-4.4061000000000013e-07
9.0	2.90351	4.6037999999999994e-07	-4.6037999999999994e-07
8.90909	2.9035	4.542999999999998e-07	-4.542999999999998e-07
8.81844	2.90292	4.421099999999998e-07	-4.421099999999998e-07
8.72791	2.90193	4.318100000000001e-07	-4.318100000000001e-07
8.63724	2.90065	4.231299999999998e-07	-4.231299999999998e-07
8.54618	2.89914	4.149100000000001e-07	-4.149100000000001e-07
8.45477	2.89747	4.0630000000000003e-07	-4.0630000000000003e-07
8.36314	2.89569	3.9628e-07	-3.9628e-07
8.27143	2.89382	3.8572999999999995e-07	-3.8572999999999995e-07
8.17978	2.89191	3.7389999999999993e-07	-3.7389999999999993e-07
8.08819	2.88996	3.6052999999999975e-07	-3.6052999999999975e-07
7.99662	2.888	3.466e-07	-3.466e-07
7.90505	2.88602	3.3263e-07	-3.3263e-07
7.81346	2.88405	3.182e-07	-3.182e-07
7.72192	2.8821	3.0272e-07	-3.0272e-07
7.63047	2.88018	2.857699999999999e-07	-2.857699999999999e-07
7.53918	2.87828	2.6870000000000007e-07	-2.6870000000000007e-07
7.44809	2.87644	2.532900000000001e-07	-2.532900000000001e-07
7.35719	2.87464	2.391700000000002e-07	-2.391700000000002e-07
7.26644	2.8729	2.2630000000000027e-07	-2.2630000000000027e-07
7.17581	2.87122	2.1440999999999987e-07	-2.1440999999999987e-07
7.08525	2.8696	2.0268999999999992e-07	-2.0268999999999992e-07
6.9947	2.86804	1.9208999999999997e-07	-1.9208999999999997e-07
6.90414	2.86655	1.8340000000000023e-07	-1.8340000000000023e-07
6.81357	2.86513	1.760199999999998e-07	-1.760199999999998e-07
6.72298	2.86378	1.6851000000000002e-07	-1.6851000000000002e-07
6.63238	2.8625	1.607500000000001e-07	-1.607500000000001e-07
6.54176	2.86129	1.5386000000000008e-07	-1.5386000000000008e-07
6.45113	2.86015	1.491500000000001e-07	-1.491500000000001e-07
6.36049	2.85908	1.460399999999998e-07	-1.460399999999998e-07
6.26983	2.85808	1.428600000000001e-07	-1.428600000000001e-07
6.17915	2.85715	1.400599999999999e-07	-1.400599999999999e-07
6.08847	2.85628	1.390899999999998e-07	-1.390899999999998e-07
5.99777	2.85548	1.4011e-07	-1.4011e-07
5.90706	2.85474	1.4270999999999977e-07	-1.4270999999999977e-07
5.81633	2.85406	1.469799999999999e-07	-1.469799999999999e-07
5.7256	2.85344	1.5222999999999998e-07	-1.5222999999999998e-07
5.63486	2.85288	1.5894999999999998e-07	-1.5894999999999998e-07
5.5441	2.85236	1.6782999999999988e-07	-1.6782999999999988e-07
5.45334	2.8519	1.7714000000000022e-07	-1.7714000000000022e-07
5.36257	2.85149	1.8651999999999995e-07	-1.8651999999999995e-07
5.27179	2.85112	1.966099999999998e-07	-1.966099999999998e-07
5.18101	2.8508	2.0722999999999988e-07	-2.0722999999999988e-07
5.09022	2.85052	2.188299999999999e-07	-2.188299999999999e-07
4.99942	2.85029	2.3290000000000035e-07	-2.3290000000000035e-07
4.90862	2.8501	2.4953999999999994e-07	-2.4953999999999994e-07
4.81782	2.84994	2.6701e-07	-2.6701e-07
4.72702	2.84983	2.8429999999999997e-07	-2.8429999999999997e-07
4.63621	2.84975	3.007599999999999e-07	-3.007599999999999e-07
4.5454	2.84971	3.1574000000000005e-07	-3.1574000000000005e-07
4.45459	2.84971	3.3015000000000013e-07	-3.3015000000000013e-07
4.36378	2.84974	3.4466999999999987e-07	-3.4466999999999987e-07
4.27298	2.84982	3.591099999999997e-07	-3.591099999999997e-07
4.18217	2.84993	3.737600000000001e-07	-3.737600000000001e-07
4.09137	2.85008	3.876600000000003e-07	-3.876600000000003e-07
4.00057	2.85027	4.000899999999997e-07	-4.000899999999997e-07
3.90977	2.8505	4.1115999999999993e-07	-4.1115999999999993e-07
3.81898	2.85077	4.1951000000000003e-07	-4.1951000000000003e-07
3.7282	2.85109	4.244600000000001e-07	-4.244600000000001e-07
3.63742	2.85145	4.2649999999999986e-07	-4.2649999999999986e-07
3.54665	2.85186	4.270999999999999e-07	-4.270999999999999e-07
3.45589	2.85232	4.2814e-07	-4.2814e-07
3.36513	2.85283	4.2969000000000003e-07	-4.2969000000000003e-07
3.27439	2.85339	4.3127e-07	-4.3127e-07
3.18365	2.85401	4.3283999999999995e-07	-4.3283999999999995e-07
3.09293	2.85468	4.3500000000000007e-07	-4.3500000000000007e-07
3.00222	2.85541	4.378699999999999e-07	-4.378699999999999e-07
2.91152	2.85621	4.408699999999999e-07	-4.408699999999999e-07
2.82083	2.85707	4.4340000000000007e-07	-4.4340000000000007e-07
2.73016	2.858	4.4568999999999996e-07	-4.4568999999999996e-07
2.6395	2.85899	4.4807e-07	-4.4807e-07
2.54885	2.86005	4.510500000000001e-07	-4.510500000000001e-07
2.45822	2.86119	4.546100000000001e-07	-4.546100000000001e-07
2.3676	2.86239	4.5684000000000006e-07	-4.5684000000000006e-07
2.277	2.86367	4.5682000000000014e-07	-4.5682000000000014e-07
2.18641	2.86501	4.5577000000000017e-07	-4.5577000000000017e-07
2.09584	2.86643	4.5447000000000007e-07	-4.5447000000000007e-07
2.00528	2.86792	4.5378999999999994e-07	-4.5378999999999994e-07
1.91473	2.86947	4.5416e-07	-4.5416e-07
1.82418	2.87109	4.555600000000001e-07	-4.555600000000001e-07
1.73356	2.87278	4.578899999999998e-07	-4.578899999999998e-07
1.64284	2.87452	4.603400000000001e-07	-4.603400000000001e-07
1.55196	2.87632	4.6304999999999995e-07	-4.6304999999999995e-07
1.46089	2.87817	4.6550000000000003e-07	-4.6550000000000003e-07
1.36963	2.88006	4.6737e-07	-4.6737e-07
1.27821	2.88199	4.692000000000001e-07	-4.692000000000001e-07
1.18667	2.88395	4.7141999999999997e-07	-4.7141999999999997e-07
1.09509	2.88592	4.7448000000000016e-07	-4.7448000000000016e-07
1.00352	2.8879	4.779000000000001e-07	-4.779000000000001e-07
0.911953	2.88987	4.8147e-07	-4.8147e-07
0.820367	2.89182	4.848e-07	-4.848e-07
0.72873	2.89375	4.878100000000001e-07	-4.878100000000001e-07
0.637029	2.89562	4.905199999999999e-07	-4.905199999999999e-07
0.545377	2.89741	4.9192e-07	-4.9192e-07
0.453926	2.8991	4.914399999999999e-07	-4.914399999999999e-07
0.36281	2.90061	4.895900000000001e-07	-4.895900000000001e-07
0.272098	2.90192	4.8615e-07	-4.8615e-07
0.181558	2.90292	4.800399999999999e-07	-4.800399999999999e-07
0.0909091	2.90351	4.706500000000001e-07	-4.706500000000001e-07
0.0	2.90351	4.6507000000000023e-07	-4.6507000000000023e-07
9.0	2.89397	4.8398e-07	-4.8398e-07
8.90909	2.89396	4.7759e-07	-4.7759e-07
8.81846	2.89333	4.6461000000000003e-07	-4.6461000000000003e-07
8.72796	2.89226	4.5297000000000017e-07	-4.5297000000000017e-07
8.63731	2.89087	4.4237e-07	-4.4237e-07
8.54624	2.88924	4.3196e-07	-4.3196e-07
8.45479	2.88744	4.207700000000003e-07	-4.207700000000003e-07
8.36309	2.88551	4.081700000000002e-07	-4.081700000000002e-07
8.27133	2.88349	3.9553000000000005e-07	-3.9553000000000005e-07
8.17962	2.88142	3.8224000000000017e-07	-3.8224000000000017e-07
8.08796	2.87932	3.678000000000001e-07	-3.678000000000001e-07
7.99634	2.87719	3.525100000000001e-07	-3.525100000000001e-07
7.90472	2.87506	3.371599999999999e-07	-3.371599999999999e-07
7.81308	2.87293	3.214300000000002e-07	-3.214300000000002e-07
7.72148	2.87082	3.0429000000000014e-07	-3.0429000000000014e-07
7.62998	2.86873	2.859399999999999e-07	-2.859399999999999e-07
7.53867	2.86669	2.6872999999999984e-07	-2.6872999999999984e-07
7.44756	2.86469	2.533199999999999e-07	-2.533199999999999e-07
7.35666	2.86275	2.3860000000000014e-07	-2.3860000000000014e-07
7.26592	2.86087	2.2561000000000007e-07	-2.2561000000000007e-07
7.17532	2.85905	2.1440999999999987e-07	-2.1440999999999987e-07
7.08479	2.8573	2.0338000000000012e-07	-2.0338000000000012e-07
6.99427	2.85561	1.926200000000002e-07	-1.926200000000002e-07
6.90373	2.854	1.8355999999999998e-07	-1.8355999999999998e-07
6.81319	2.85246	1.7583000000000006e-07	-1.7583000000000006e-07
6.72263	2.851	1.6833000000000013e-07	-1.6833000000000013e-07
6.63205	2.84962	1.612100000000001e-07	-1.612100000000001e-07
6.54146	2.84831	1.555099999999999e-07	-1.555099999999999e-07
6.45085	2.84708	1.5199999999999998e-07	-1.5199999999999998e-07
6.36023	2.84593	1.4973e-07	-1.4973e-07
6.26959	2.84485	1.4788000000000018e-07	-1.4788000000000018e-07
6.17893	2.84384	1.4705000000000014e-07	-1.4705000000000014e-07
6.08827	2.8429	1.4777999999999996e-07	-1.4777999999999996e-07
5.99758	2.84204	1.5014999999999974e-07	-1.5014999999999974e-07
5.90689	2.84124	1.5436000000000033e-07	-1.5436000000000033e-07
5.81618	2.8405	1.599599999999999e-07	-1.599599999999999e-07
5.72546	2.83983	1.662000000000002e-07	-1.662000000000002e-07
5.63473	2.83922	1.7367000000000015e-07	-1.7367000000000015e-07
5.54399	2.83867	1.8218999999999986e-07	-1.8218999999999986e-07
5.45324	2.83817	1.9070999999999978e-07	-1.9070999999999978e-07
5.36248	2.83772	1.9984999999999987e-07	-1.9984999999999987e-07
5.27171	2.83732	2.1018e-07	-2.1018e-07
5.18094	2.83698	2.2183999999999998e-07	-2.2183999999999998e-07
5.09016	2.83668	2.3509999999999988e-07	-2.3509999999999988e-07
4.99937	2.83642	2.4980000000000013e-07	-2.4980000000000013e-07
4.90858	2.83621	2.656900000000002e-07	-2.656900000000002e-07
4.81779	2.83605	2.8207000000000004e-07	-2.8207000000000004e-07
4.72699	2.83592	2.973699999999999e-07	-2.973699999999999e-07
4.6362	2.83584	3.1153999999999994e-07	-3.1153999999999994e-07
4.5454	2.8358	3.252399999999999e-07	-3.252399999999999e-07
4.4546	2.83579	3.383499999999999e-07	-3.383499999999999e-07
4.3638	2.83583	3.5123999999999996e-07	-3.5123999999999996e-07
4.273	2.83591	3.6445000000000017e-07	-3.6445000000000017e-07
4.1822	2.83603	3.7734e-07	-3.7734e-07
4.09141	2.8362	3.887499999999999e-07	-3.887499999999999e-07
4.00062	2.8364	3.9956999999999997e-07	-3.9956999999999997e-07
3.90983	2.83665	4.097699999999999e-07	-4.097699999999999e-07
3.81905	2.83695	4.174100000000001e-07	-4.174100000000001e-07
3.72828	2.83729	4.2156999999999993e-07	-4.2156999999999993e-07
3.63751	2.83768	4.2324999999999993e-07	-4.2324999999999993e-07
3.54675	2.83812	4.2438e-07	-4.2438e-07
3.456	2.83862	4.2659999999999986e-07	-4.2659999999999986e-07
3.36526	2.83917	4.2987000000000013e-07	-4.2987000000000013e-07
3.27453	2.83977	4.3270999999999996e-07	-4.3270999999999996e-07
3.18381	2.84044	4.3522e-07	-4.3522e-07
3.0931	2.84117	4.380000000000001e-07	-4.380000000000001e-07
3.0024	2.84196	4.408000000000001e-07	-4.408000000000001e-07
2.91172	2.84282	4.439999999999999e-07	-4.439999999999999e-07
2.82105	2.84375	4.4750000000000016e-07	-4.4750000000000016e-07
2.7304	2.84475	4.5035000000000006e-07	-4.5035000000000006e-07
2.63976	2.84583	4.5227999999999997e-07	-4.5227999999999997e-07
2.54913	2.84698	4.544799999999999e-07	-4.544799999999999e-07
2.45852	2.8482	4.5795e-07	-4.5795e-07
2.36793	2.84951	4.6092000000000003e-07	-4.6092000000000003e-07
2.27736	2.85089	4.6161e-07	-4.6161e-07
2.18679	2.85234	4.6083999999999994e-07	-4.6083999999999994e-07
2.09625	2.85387	4.5970999999999987e-07	-4.5970999999999987e-07
2.00571	2.85548	4.5949000000000015e-07	-4.5949000000000015e-07
1.91519	2.85716	4.606999999999999e-07	-4.606999999999999e-07
1.82467	2.85891	4.621499999999999e-07	-4.621499999999999e-07
1.73408	2.86073	4.642599999999999e-07	-4.642599999999999e-07
1.64337	2.86262	4.6688e-07	-4.6688e-07
1.55249	2.86456	4.6981e-07	-4.6981e-07
1.46142	2.86657	4.7318000000000006e-07	-4.7318000000000006e-07
1.37013	2.86861	4.7617e-07	-4.7617e-07
1.27866	2.8707	4.788500000000001e-07	-4.788500000000001e-07
1.18707	2.87282	4.82e-07	-4.82e-07
1.09543	2.87495	4.8644e-07	-4.8644e-07
1.00381	2.87709	4.9159e-07	-4.9159e-07
0.912189	2.87922	4.964e-07	-4.964e-07
0.820547	2.88133	5.007300000000001e-07	-5.007300000000001e-07
0.72885	2.88341	5.0466e-07	-5.0466e-07
0.637084	2.88544	5.082800000000002e-07	-5.082800000000002e-07
0.545371	2.88738	5.111400000000001e-07	-5.111400000000001e-07
0.453876	2.8892	5.119699999999999e-07	-5.119699999999999e-07
0.362745	2.89084	5.108399999999999e-07	-5.108399999999999e-07
0.272048	2.89225	5.080199999999998e-07	-5.080199999999998e-07
0.181537	2.89333	5.0249e-07	-5.0249e-07
0.0909091	2.89397	4.931699999999998e-07	-4.931699999999998e-07
0.0	2.89397	4.875100000000001e-07	-4.875100000000001e-07
9.0	2.88406	5.062500000000002e-07	-5.062500000000002e-07
8.90909	2.88405	4.9966e-07	-4.9966e-07
8.81848	2.88337	4.860200000000002e-07	-4.860200000000002e-07
8.72801	2.88222	4.7311000000000024e-07	-4.7311000000000024e-07
8.63738	2.88072	4.6024999999999996e-07	-4.6024999999999996e-07
8.5463	2.87897	4.472900000000001e-07	-4.472900000000001e-07
8.4548	2.87703	4.3417000000000003e-07	-4.3417000000000003e-07
8.36305	2.87494	4.194199999999999e-07	-4.194199999999999e-07
8.27121	2.87277	4.047600000000001e-07	-4.047600000000001e-07
8.17944	2.87054	3.902899999999998e-07	-3.902899999999998e-07
8.08773	2.86827	3.7472999999999976e-07	-3.7472999999999976e-07
7.99605	2.86597	3.582100000000001e-07	-3.582100000000001e-07
7.90437	2.86367	3.4133999999999985e-07	-3.4133999999999985e-07
7.81267	2.86137	3.241199999999999e-07	-3.241199999999999e-07
7.72102	2.85909	3.0574000000000014e-07	-3.0574000000000014e-07
7.62948	2.85685	2.8672000000000007e-07	-2.8672000000000007e-07
7.53813	2.85464	2.693299999999999e-07	-2.693299999999999e-07
7.44701	2.85249	2.535200000000001e-07	-2.535200000000001e-07
7.3561	2.8504	2.3838999999999985e-07	-2.3838999999999985e-07
7.26538	2.84837	2.2515999999999993e-07	-2.2515999999999993e-07
7.1748	2.84641	2.144499999999999e-07	-2.144499999999999e-07
7.0843	2.84452	2.041000000000001e-07	-2.041000000000001e-07
6.99381	2.8427	1.9343999999999975e-07	-1.9343999999999975e-07
6.90331	2.84097	1.8439000000000003e-07	-1.8439000000000003e-07
6.81279	2.83931	1.7689999999999995e-07	-1.7689999999999995e-07
6.72226	2.83774	1.700200000000002e-07	-1.700200000000002e-07
6.63171	2.83624	1.6396e-07	-1.6396e-07
6.54114	2.83483	1.596799999999998e-07	-1.596799999999998e-07
6.45056	2.83351	1.5706999999999996e-07	-1.5706999999999996e-07
6.35996	2.83226	1.5540999999999988e-07	-1.5540999999999988e-07
6.26934	2.8311	1.5520999999999987e-07	-1.5520999999999987e-07
6.17871	2.83001	1.5688999999999986e-07	-1.5688999999999986e-07
6.08806	2.82901	1.5997999999999982e-07	-1.5997999999999982e-07
5.99739	2.82807	1.6380999999999988e-07	-1.6380999999999988e-07
5.90671	2.82721	1.6889999999999998e-07	-1.6889999999999998e-07
5.81602	2.82642	1.7510000000000003e-07	-1.7510000000000003e-07
5.72532	2.8257	1.8183999999999994e-07	-1.8183999999999994e-07
5.6346	2.82504	1.8963000000000004e-07	-1.8963000000000004e-07
5.54387	2.82444	1.975600000000002e-07	-1.975600000000002e-07
5.45314	2.8239	2.0572999999999998e-07	-2.0572999999999998e-07
5.36239	2.82342	2.1506999999999987e-07	-2.1506999999999987e-07
5.27163	2.82299	2.2552999999999998e-07	-2.2552999999999998e-07
5.18087	2.82262	2.3817999999999998e-07	-2.3817999999999998e-07
5.0901	2.8223	2.5295000000000005e-07	-2.5295000000000005e-07
4.99932	2.82202	2.683100000000001e-07	-2.683100000000001e-07
4.90854	2.8218	2.837900000000001e-07	-2.837900000000001e-07
4.81776	2.82162	2.9858000000000007e-07	-2.9858000000000007e-07
4.72697	2.82148	3.116600000000001e-07	-3.116600000000001e-07
4.63618	2.82139	3.240500000000001e-07	-3.240500000000001e-07
4.54539	2.82135	3.3659e-07	-3.3659e-07
4.4546	2.82134	3.483000000000001e-07	-3.483000000000001e-07
4.36381	2.82138	3.5946000000000007e-07	-3.5946000000000007e-07
4.27302	2.82147	3.7101e-07	-3.7101e-07
4.18223	2.8216	3.8188e-07	-3.8188e-07
4.09145	2.82178	3.916e-07	-3.916e-07
4.00067	2.822	4.0117999999999994e-07	-4.0117999999999994e-07
3.90989	2.82227	4.1000999999999995e-07	-4.1000999999999995e-07
3.81912	2.82259	4.1674e-07	-4.1674e-07
3.72836	2.82296	4.206400000000001e-07	-4.206400000000001e-07
3.6376	2.82338	4.2258000000000007e-07	-4.2258000000000007e-07
3.54685	2.82385	4.2423999999999994e-07	-4.2423999999999994e-07
3.45611	2.82439	4.2716999999999993e-07	-4.2716999999999993e-07
3.36539	2.82498	4.315800000000001e-07	-4.315800000000001e-07
3.27467	2.82563	4.353399999999999e-07	-4.353399999999999e-07
3.18396	2.82635	4.3812999999999986e-07	-4.3812999999999986e-07
3.09327	2.82714	4.4072e-07	-4.4072e-07
3.00259	2.82799	4.430400000000001e-07	-4.430400000000001e-07
2.91193	2.82892	4.4596999999999986e-07	-4.4596999999999986e-07
2.82128	2.82992	4.49795e-07	-4.49795e-07
2.73064	2.831	4.52734e-07	-4.52734e-07
2.64003	2.83216	4.544789999999999e-07	-4.544789999999999e-07
2.54942	2.8334	4.5603700000000013e-07	-4.5603700000000013e-07
2.45884	2.83472	4.58066e-07	-4.58066e-07
2.36827	2.83612	4.60497e-07	-4.60497e-07
2.27772	2.83761	4.6182599999999984e-07	-4.6182599999999984e-07
2.18719	2.83918	4.6165399999999996e-07	-4.6165399999999996e-07
2.09667	2.84083	4.6138100000000005e-07	-4.6138100000000005e-07
2.00617	2.84256	4.6199899999999995e-07	-4.6199899999999995e-07
1.91568	2.84437	4.6352999999999986e-07	-4.6352999999999986e-07
1.82518	2.84626	4.6464e-07	-4.6464e-07
1.73462	2.84822	4.659700000000001e-07	-4.659700000000001e-07
1.64392	2.85025	4.6884999999999997e-07	-4.6884999999999997e-07
1.55305	2.85235	4.726299999999999e-07	-4.726299999999999e-07
1.46196	2.85451	4.773400000000001e-07	-4.773400000000001e-07
1.37064	2.85672	4.819500000000001e-07	-4.819500000000001e-07
1.27913	2.85897	4.8572e-07	-4.8572e-07
1.18749	2.86125	4.899099999999998e-07	-4.899099999999998e-07
1.09579	2.86355	4.954300000000001e-07	-4.954300000000001e-07
1.00411	2.86586	5.020100000000001e-07	-5.020100000000001e-07
0.912434	2.86816	5.084399999999999e-07	-5.084399999999999e-07
0.820733	2.87044	5.143100000000002e-07	-5.143100000000002e-07
0.728974	2.87268	5.194200000000002e-07	-5.194200000000002e-07
0.637141	2.87487	5.239300000000002e-07	-5.239300000000002e-07
0.545366	2.87696	5.2815e-07	-5.2815e-07
0.453825	2.87892	5.3056e-07	-5.3056e-07
0.362677	2.88068	5.3039e-07	-5.3039e-07
0.271997	2.8822	5.2829e-07	-5.2829e-07
0.181515	2.88337	5.2355e-07	-5.2355e-07
0.0909091	2.88406	5.1475e-07	-5.1475e-07
0.0	2.88406	5.092999999999999e-07	-5.092999999999999e-07
9.0	2.87378	5.272899999999997e-07	-5.272899999999997e-07
8.90909	2.87377	5.2077e-07	-5.2077e-07
8.81851	2.87303	5.065299999999999e-07	-5.065299999999999e-07
8.72807	2.87179	4.922299999999999e-07	-4.922299999999999e-07
8.63746	2.87019	4.7758e-07	-4.7758e-07
8.54636	2.8683	4.621200000000001e-07	-4.621200000000001e-07
8.45482	2.86621	4.470599999999999e-07	-4.470599999999999e-07
8.36301	2.86397	4.309399999999998e-07	-4.309399999999998e-07
8.2711	2.86163	4.1463e-07	-4.1463e-07
8.17926	2.85923	3.9878999999999983e-07	-3.9878999999999983e-07
8.08749	2.85679	3.8183999999999993e-07	-3.8183999999999993e-07
7.99575	2.85432	3.637600000000002e-07	-3.637600000000002e-07
7.90401	2.85185	3.4551999999999983e-07	-3.4551999999999983e-07
7.81225	2.84937	3.269499999999999e-07	-3.269499999999999e-07
7.72054	2.84692	3.079400000000001e-07	-3.079400000000001e-07
7.62896	2.84451	2.8899000000000026e-07	-2.8899000000000026e-07
7.53757	2.84213	2.7073e-07	-2.7073e-07
7.44644	2.83982	2.539300000000002e-07	-2.539300000000002e-07
7.35553	2.83757	2.385400000000002e-07	-2.385400000000002e-07
7.26483	2.83539	2.2491999999999987e-07	-2.2491999999999987e-07
7.17427	2.83328	2.1406000000000016e-07	-2.1406000000000016e-07
7.0838	2.83125	2.045300000000001e-07	-2.045300000000001e-07
6.99334	2.8293	1.950099999999999e-07	-1.950099999999999e-07
6.90287	2.82743	1.8674999999999995e-07	-1.8674999999999995e-07
6.81238	2.82565	1.7992999999999994e-07	-1.7992999999999994e-07
6.72188	2.82396	1.7378999999999986e-07	-1.7378999999999986e-07
6.63135	2.82236	1.6887e-07	-1.6887e-07
6.54081	2.82084	1.657700000000002e-07	-1.657700000000002e-07
6.45025	2.81941	1.6431999999999998e-07	-1.6431999999999998e-07
6.35968	2.81808	1.6393999999999987e-07	-1.6393999999999987e-07
6.26908	2.81683	1.6543000000000013e-07	-1.6543000000000013e-07
6.17847	2.81566	1.6925999999999997e-07	-1.6925999999999997e-07
6.08784	2.81458	1.7415000000000006e-07	-1.7415000000000006e-07
5.99719	2.81357	1.7941999999999984e-07	-1.7941999999999984e-07
5.90653	2.81265	1.8538000000000004e-07	-1.8538000000000004e-07
5.81586	2.8118	1.918499999999999e-07	-1.918499999999999e-07
5.72517	2.81102	1.9886000000000007e-07	-1.9886000000000007e-07
5.63447	2.81031	2.0659e-07	-2.0659e-07
5.54375	2.80967	2.1445000000000012e-07	-2.1445000000000012e-07
5.45303	2.80909	2.2265999999999996e-07	-2.2265999999999996e-07
5.36229	2.80857	2.3187000000000008e-07	-2.3187000000000008e-07
5.27155	2.80811	2.4273e-07	-2.4273e-07
5.1808	2.80771	2.5585000000000006e-07	-2.5585000000000006e-07
5.09004	2.80737	2.7093e-07	-2.7093e-07
4.99927	2.80707	2.8691e-07	-2.8691e-07
4.9085	2.80683	3.0203e-07	-3.0203e-07
4.81773	2.80663	3.1475000000000004e-07	-3.1475000000000004e-07
4.72695	2.80649	3.258100000000002e-07	-3.258100000000002e-07
4.63617	2.80639	3.3662e-07	-3.3662e-07
4.54539	2.80634	3.4738000000000014e-07	-3.4738000000000014e-07
4.4546	2.80634	3.5757e-07	-3.5757e-07
4.36382	2.80639	3.6773999999999993e-07	-3.6773999999999993e-07
4.27304	2.80648	3.7806e-07	-3.7806e-07
4.18226	2.80662	3.8739000000000003e-07	-3.8739000000000003e-07
4.09149	2.80681	3.9592e-07	-3.9592e-07
4.00072	2.80705	4.038099999999999e-07	-4.038099999999999e-07
3.90995	2.80734	4.1081e-07	-4.1081e-07
3.81919	2.80768	4.1644e-07	-4.1644e-07
3.72844	2.80807	4.203499999999999e-07	-4.203499999999999e-07
3.63769	2.80853	4.227920000000002e-07	-4.227920000000002e-07
3.54696	2.80904	4.2504200000000005e-07	-4.2504200000000005e-07
3.45623	2.80961	4.2837100000000004e-07	-4.2837100000000004e-07
3.36552	2.81025	4.322929999999999e-07	-4.322929999999999e-07
3.27482	2.81095	4.36367e-07	-4.36367e-07
