Points:0	Points:1	abs_DELTA_R1	DELTA_R1
5.8163	0.148953	6.047000000000012e-07	-6.047000000000012e-07
5.72561	0.148153	4.4580000000000003e-07	-4.4580000000000003e-07
5.6349	0.147457	2.7579999999999997e-07	-2.7579999999999997e-07
5.54416	0.146849	9.099999999999964e-08	-9.099999999999964e-08
5.45341	0.14632	6.869999999999987e-08	6.869999999999987e-08
5.36265	0.145861	2.0790000000000016e-07	2.0790000000000016e-07
5.27187	0.145463	3.606999999999998e-07	3.606999999999998e-07
5.18108	0.145123	5.231000000000001e-07	5.231000000000001e-07
5.09029	0.144834	7.118000000000005e-07	7.118000000000005e-07
4.99949	0.144593	9.61600000000001e-07	9.61600000000001e-07
4.90868	0.144397	1.1892000000000004e-06	1.1892000000000004e-06
4.81786	0.144243	1.4071000000000005e-06	1.4071000000000005e-06
4.72705	0.144127	1.6022999999999999e-06	1.6022999999999999e-06
4.63623	0.144051	1.815300000000001e-06	1.815300000000001e-06
4.54541	0.144011	2.2032999999999997e-06	2.2032999999999997e-06
4.45459	0.144009	2.551399999999999e-06	2.551399999999999e-06
4.36377	0.144044	2.7805e-06	2.7805e-06
4.27295	0.144117	3.054e-06	3.054e-06
4.18213	0.144228	3.4064e-06	3.4064e-06
4.09132	0.144379	3.7063000000000004e-06	3.7063000000000004e-06
4.00051	0.144572	3.920200000000002e-06	3.920200000000002e-06
3.9097	0.144809	4.194999999999998e-06	4.194999999999998e-06
3.81891	0.145092	4.619599999999999e-06	4.619599999999999e-06
3.72812	0.145427	5.038600000000001e-06	5.038600000000001e-06
3.63734	0.145818	5.325800000000001e-06	5.325800000000001e-06
3.54658	0.146272	5.6100000000000005e-06	5.6100000000000005e-06
3.45582	0.146794	5.969400000000001e-06	5.969400000000001e-06
3.36509	0.147394	6.323799999999999e-06	6.323799999999999e-06
3.27437	0.14808	6.596200000000001e-06	6.596200000000001e-06
3.18368	0.148865	6.845740000000001e-06	6.845740000000001e-06
3.09301	0.149764	7.075699999999999e-06	7.075699999999999e-06
3.00237	0.150796	7.235180000000002e-06	7.235180000000002e-06
2.91177	0.151985	7.499549999999998e-06	7.499549999999998e-06
2.82121	0.153357	7.798869999999999e-06	7.798869999999999e-06
2.73071	0.154946	7.98346e-06	7.98346e-06
2.64027	0.156799	8.195339999999999e-06	8.195339999999999e-06
2.54991	0.158971	8.463070000000002e-06	8.463070000000002e-06
2.45964	0.16155	8.597129999999998e-06	8.597129999999998e-06
2.3695	0.164635	8.572e-06	8.572e-06
2.27953	0.168397	8.538620000000001e-06	8.538620000000001e-06
2.18979	0.173071	8.397970000000001e-06	8.397970000000001e-06
2.10037	0.179052	8.18964e-06	8.18964e-06
2.01141	0.186942	7.961799999999999e-06	7.961799999999999e-06
1.92316	0.19774	7.72157e-06	7.72157e-06
1.8356	0.212762	7.42615e-06	7.42615e-06
1.74816	0.233118	6.9266799999999996e-06	6.9266799999999996e-06
1.66032	0.259583	6.34659e-06	6.34659e-06
1.57167	0.292598	6.00961e-06	6.00961e-06
1.48184	0.332429	5.97287e-06	5.97287e-06
1.39052	0.378992	6.12991e-06	6.12991e-06
1.29791	0.431586	6.4749600000000004e-06	6.4749600000000004e-06
1.20451	0.488932	6.99661e-06	6.99661e-06
1.11096	0.549531	7.71678e-06	7.71678e-06
1.01782	0.612143	8.631889999999999e-06	8.631889999999999e-06
0.925037	0.67632	9.70733e-06	9.70733e-06
0.832198	0.742131	1.12193e-05	1.12193e-05
0.738764	0.809427	1.3569999999999999e-05	1.3569999999999999e-05
0.643836	0.87701	1.658906e-05	1.658906e-05
0.548237	0.941319	1.828924e-05	1.828924e-05
0.452978	0.997412	1.552489e-05	1.552489e-05
0.359302	1.04106	8.483500000000001e-06	8.483500000000001e-06
0.269069	1.07081	9.199000000000011e-07	9.199000000000011e-07
0.180288	1.08803	4.763039999999999e-06	-4.763039999999999e-06
0.0909109	1.09624	7.2135e-06	-7.2135e-06
0.0	1.09624	7.360269999999999e-06	-7.360269999999999e-06
9.0	1.0902	6.6777099999999995e-06	-6.6777099999999995e-06
8.90909	1.09019	6.2188000000000005e-06	-6.2188000000000005e-06
8.81958	1.08282	7.427200000000001e-06	-7.427200000000001e-06
8.73062	1.06684	1.23095e-05	-1.23095e-05
8.64018	1.03948	1.61159e-05	-1.61159e-05
8.54719	0.996913	1.4857e-05	-1.4857e-05
8.45223	0.941359	1.1304e-05	-1.1304e-05
8.35688	0.877045	8.187900000000002e-06	-8.187900000000002e-06
8.26221	0.808763	5.8129000000000016e-06	-5.8129000000000016e-06
8.16868	0.740835	4.318799999999998e-06	-4.318799999999998e-06
8.07587	0.674366	3.3622000000000015e-06	-3.3622000000000015e-06
7.98316	0.609552	2.5516999999999996e-06	-2.5516999999999996e-06
7.89018	0.546348	1.8219999999999988e-06	-1.8219999999999988e-06
7.79676	0.484939	1.1996999999999997e-06	-1.1996999999999997e-06
7.70344	0.426618	7.946000000000008e-07	-7.946000000000008e-07
7.61079	0.372895	6.515000000000005e-07	-6.515000000000005e-07
7.51935	0.325154	7.047000000000002e-07	-7.047000000000002e-07
7.42936	0.284271	8.005000000000002e-07	-8.005000000000002e-07
7.34053	0.250329	8.951999999999995e-07	-8.951999999999995e-07
7.25253	0.223132	1.0499899999999994e-06	-1.0499899999999994e-06
7.16496	0.202225	1.1788800000000001e-06	-1.1788800000000001e-06
7.07734	0.186929	1.258099999999999e-06	-1.258099999999999e-06
6.98906	0.176104	1.3051799999999993e-06	-1.3051799999999993e-06
6.90008	0.168309	1.3072300000000004e-06	-1.3072300000000004e-06
6.81061	0.162488	1.28589e-06	-1.28589e-06
6.72082	0.157957	1.2404099999999999e-06	-1.2404099999999999e-06
6.63081	0.154335	1.215240000000001e-06	-1.215240000000001e-06
6.54064	0.151368	1.2436100000000001e-06	-1.2436100000000001e-06
6.45035	0.148907	1.2514100000000003e-06	-1.2514100000000003e-06
6.35996	0.146838	1.2030199999999999e-06	-1.2030199999999999e-06
6.26949	0.145082	1.1620799999999989e-06	-1.1620799999999989e-06
6.17896	0.143574	1.1603699999999995e-06	-1.1603699999999995e-06
6.08839	0.142275	1.1084999999999996e-06	-1.1084999999999996e-06
5.99777	0.141148	9.877000000000007e-07	-9.877000000000007e-07
5.90712	0.140168	8.558999999999997e-07	-8.558999999999997e-07
5.81643	0.139314	7.108e-07	-7.108e-07
5.72573	0.138568	5.573000000000006e-07	-5.573000000000006e-07
5.635	0.137919	3.9599999999999926e-07	-3.9599999999999926e-07
5.54425	0.137353	2.2040000000000046e-07	-2.2040000000000046e-07
5.45349	0.136859	6.969999999999867e-08	-6.969999999999867e-08
5.36272	0.136432	6.23999999999996e-08	6.23999999999996e-08
5.27193	0.136061	2.126000000000003e-07	2.126000000000003e-07
5.18114	0.135744	3.7150000000000144e-07	3.7150000000000144e-07
5.09033	0.135474	5.604999999999991e-07	5.604999999999991e-07
4.99952	0.13525	8.02400000000001e-07	8.02400000000001e-07
4.90871	0.135067	1.018599999999999e-06	1.018599999999999e-06
4.81789	0.134923	1.2243000000000011e-06	1.2243000000000011e-06
4.72706	0.134816	1.4040000000000004e-06	1.4040000000000004e-06
4.63624	0.134745	1.6087000000000004e-06	1.6087000000000004e-06
4.54541	0.134708	1.9795000000000003e-06	1.9795000000000003e-06
4.45458	0.134705	2.3108e-06	2.3108e-06
4.36376	0.134738	2.5346999999999996e-06	2.5346999999999996e-06
4.27293	0.134806	2.7971999999999992e-06	2.7971999999999992e-06
4.18211	0.13491	3.138499999999999e-06	3.138499999999999e-06
4.09129	0.135051	3.4322999999999993e-06	3.4322999999999993e-06
4.00047	0.13523	3.6428e-06	3.6428e-06
3.90966	0.135451	3.909000000000001e-06	3.909000000000001e-06
3.81886	0.135715	4.3226e-06	4.3226e-06
3.72806	0.136027	4.731199999999998e-06	4.731199999999998e-06
3.63727	0.136392	4.997500000000001e-06	4.997500000000001e-06
3.5465	0.136815	5.275499999999999e-06	5.275499999999999e-06
3.45573	0.137302	5.6369e-06	5.6369e-06
3.36499	0.137861	5.982549999999999e-06	5.982549999999999e-06
3.27426	0.1385	6.2375200000000005e-06	6.2375200000000005e-06
3.18355	0.139232	6.470389999999999e-06	6.470389999999999e-06
3.09286	0.14007	6.6988900000000005e-06	6.6988900000000005e-06
3.00221	0.141033	6.85651e-06	6.85651e-06
2.91158	0.142142	7.112170000000001e-06	7.112170000000001e-06
2.821	0.143422	7.404880000000001e-06	7.404880000000001e-06
2.73047	0.144906	7.581199999999998e-06	7.581199999999998e-06
2.64	0.146635	7.78785e-06	7.78785e-06
2.5496	0.148664	8.04483e-06	8.04483e-06
2.45929	0.151074	8.164579999999998e-06	8.164579999999998e-06
2.3691	0.153958	8.13899e-06	8.13899e-06
2.27907	0.157481	8.11763e-06	8.11763e-06
2.18925	0.161867	8.00041e-06	8.00041e-06
2.09974	0.167501	7.80316e-06	7.80316e-06
2.01069	0.174982	7.57918e-06	7.57918e-06
1.92232	0.185345	7.34777e-06	7.34777e-06
1.83466	0.200011	7.060250000000001e-06	7.060250000000001e-06
1.74713	0.220151	6.58112e-06	6.58112e-06
1.65922	0.246552	6.04662e-06	6.04662e-06
1.57053	0.27965	5.754759999999999e-06	5.754759999999999e-06
1.48071	0.319703	5.73683e-06	5.73683e-06
1.38944	0.366614	5.8901699999999995e-06	5.8901699999999995e-06
1.29692	0.419648	6.22874e-06	6.22874e-06
1.20365	0.477486	6.7414599999999995e-06	6.7414599999999995e-06
1.11022	0.538584	7.42245e-06	7.42245e-06
1.01719	0.601678	8.24492e-06	8.24492e-06
0.92451	0.666327	9.18282e-06	9.18282e-06
0.831791	0.732637	1.049308e-05	1.049308e-05
0.738515	0.80051	1.256403e-05	1.256403e-05
0.643785	0.868783	1.5447430000000003e-05	1.5447430000000003e-05
0.548396	0.933864	1.7365800000000002e-05	1.7365800000000002e-05
0.453297	0.990723	1.5276049999999998e-05	1.5276049999999998e-05
0.359657	1.03497	8.833500000000001e-06	8.833500000000001e-06
0.26933	1.06501	1.4008000000000002e-06	1.4008000000000002e-06
0.180397	1.08216	4.526540000000001e-06	-4.526540000000001e-06
0.0909118	1.0902	7.407440000000001e-06	-7.407440000000001e-06
0.0	1.0902	7.736749999999998e-06	-7.736749999999998e-06
9.0	1.0844	7.112600000000002e-06	-7.112600000000002e-06
8.90909	1.08438	6.627970000000001e-06	-6.627970000000001e-06
8.81948	1.07722	7.723e-06	-7.723e-06
8.73037	1.06133	1.23483e-05	-1.23483e-05
8.63983	1.03375	1.59844e-05	-1.59844e-05
8.54686	0.990589	1.4835700000000001e-05	-1.4835700000000001e-05
8.45205	0.93429	1.12079e-05	-1.12079e-05
8.3569	0.869221	8.0203e-06	-8.0203e-06
8.26243	0.80026	5.767500000000002e-06	-5.767500000000002e-06
8.16905	0.731769	4.205699999999999e-06	-4.205699999999999e-06
8.07637	0.664813	3.191799999999999e-06	-3.191799999999999e-06
7.98376	0.599539	2.4112e-06	-2.4112e-06
7.89089	0.535871	1.7041999999999997e-06	-1.7041999999999997e-06
7.79759	0.47397	1.1056e-06	-1.1056e-06
7.7044	0.415162	7.175000000000012e-07	-7.175000000000012e-07
7.61184	0.360994	5.891999999999994e-07	-5.891999999999994e-07
7.52046	0.312895	6.567e-07	-6.567e-07
7.43048	0.271779	7.570999999999999e-07	-7.570999999999999e-07
7.34162	0.237737	8.588999999999995e-07	-8.588999999999995e-07
7.25355	0.210585	1.0280299999999997e-06	-1.0280299999999997e-06
7.16588	0.189875	1.1675399999999997e-06	-1.1675399999999997e-06
7.07817	0.174925	1.25378e-06	-1.25378e-06
6.98978	0.16454	1.31466e-06	-1.31466e-06
6.9007	0.15716	1.3335100000000007e-06	-1.3335100000000007e-06
6.81114	0.151691	1.3308799999999997e-06	-1.3308799999999997e-06
6.72128	0.147448	1.3058099999999993e-06	-1.3058099999999993e-06
6.6312	0.144065	1.288810000000001e-06	-1.288810000000001e-06
6.54098	0.141296	1.3162500000000012e-06	-1.3162500000000012e-06
6.45065	0.139001	1.3215400000000002e-06	-1.3215400000000002e-06
6.36022	0.137074	1.277689999999999e-06	-1.277689999999999e-06
6.26972	0.135439	1.2499699999999995e-06	-1.2499699999999995e-06
6.17917	0.134035	1.25218e-06	-1.25218e-06
6.08857	0.132826	1.20404e-06	-1.20404e-06
5.99793	0.131776	1.09383e-06	-1.09383e-06
5.90726	0.130865	9.65280000000001e-07	-9.65280000000001e-07
5.81656	0.13007	8.231000000000006e-07	-8.231000000000006e-07
5.72584	0.129376	6.762999999999989e-07	-6.762999999999989e-07
5.6351	0.128773	5.223000000000001e-07	-5.223000000000001e-07
5.54434	0.128246	3.5359999999999946e-07	-3.5359999999999946e-07
5.45357	0.127787	2.1120000000000062e-07	-2.1120000000000062e-07
5.36278	0.127389	8.670000000000037e-08	-8.670000000000037e-08
5.27199	0.127045	5.9399999999999804e-08	5.9399999999999804e-08
5.18118	0.12675	2.1299999999999949e-07	2.1299999999999949e-07
5.09037	0.126499	4.011000000000003e-07	4.011000000000003e-07
4.99956	0.12629	6.348999999999996e-07	6.348999999999996e-07
4.90873	0.12612	8.408000000000005e-07	8.408000000000005e-07
4.81791	0.125987	1.0348000000000007e-06	1.0348000000000007e-06
4.72708	0.125887	1.1993000000000005e-06	1.1993000000000005e-06
4.63625	0.125821	1.3964999999999993e-06	1.3964999999999993e-06
4.54541	0.125786	1.750199999999999e-06	1.750199999999999e-06
4.45458	0.125784	2.066400000000001e-06	2.066400000000001e-06
4.36375	0.125814	2.2868e-06	2.2868e-06
4.27292	0.125877	2.5365e-06	2.5365e-06
4.18209	0.125974	2.8637999999999996e-06	2.8637999999999996e-06
4.09126	0.126105	3.1514e-06	3.1514e-06
4.00044	0.126272	3.3594000000000004e-06	3.3594000000000004e-06
3.90962	0.126478	3.6182000000000004e-06	3.6182000000000004e-06
3.81881	0.126723	4.0197e-06	4.0197e-06
3.728	0.127013	4.416600000000001e-06	4.416600000000001e-06
3.63721	0.127352	4.662999999999999e-06	4.662999999999999e-06
3.54642	0.127746	4.9341799999999996e-06	4.9341799999999996e-06
3.45565	0.128199	5.29373e-06	5.29373e-06
3.36489	0.128719	5.62907e-06	5.62907e-06
3.27415	0.129313	5.86877e-06	5.86877e-06
3.18342	0.129995	6.0848e-06	6.0848e-06
3.09272	0.130774	6.312839999999999e-06	6.312839999999999e-06
3.00205	0.131669	6.4723700000000005e-06	6.4723700000000005e-06
2.91141	0.132702	6.71845e-06	6.71845e-06
2.8208	0.133894	7.00478e-06	7.00478e-06
2.73024	0.135274	7.174519999999999e-06	7.174519999999999e-06
2.63974	0.136886	7.37653e-06	7.37653e-06
2.54931	0.138775	7.62196e-06	7.62196e-06
2.45896	0.141022	7.726849999999999e-06	7.726849999999999e-06
2.36872	0.143713	7.701379999999999e-06	7.701379999999999e-06
2.27862	0.147003	7.69212e-06	7.69212e-06
2.18873	0.151106	7.60024e-06	7.60024e-06
2.09914	0.156398	7.416690000000001e-06	7.416690000000001e-06
2.00998	0.163469	7.1982899999999995e-06	7.1982899999999995e-06
1.9215	0.17339	6.975509999999999e-06	6.975509999999999e-06
1.83374	0.187693	6.6959e-06	6.6959e-06
1.74612	0.207613	6.240650000000001e-06	6.240650000000001e-06
1.65813	0.233949	5.759320000000001e-06	5.759320000000001e-06
1.5694	0.267127	5.517520000000001e-06	5.517520000000001e-06
1.47958	0.307398	5.519579999999999e-06	5.519579999999999e-06
1.38837	0.35465	5.6749099999999995e-06	5.6749099999999995e-06
1.29595	0.408119	6.0141100000000004e-06	6.0141100000000004e-06
1.20279	0.46644	6.52223e-06	6.52223e-06
1.10948	0.528027	7.172740000000001e-06	7.172740000000001e-06
1.01657	0.591588	7.91597e-06	7.91597e-06
0.923989	0.656691	8.73043e-06	8.73043e-06
0.831385	0.72348	9.85451e-06	9.85451e-06
0.738262	0.791906	1.164809e-05	1.164809e-05
0.643727	0.860846	1.435013e-05	1.435013e-05
0.548549	0.926679	1.640661e-05	1.640661e-05
0.45361	0.98429	1.49316e-05	1.49316e-05
0.360012	1.02915	9.094220000000002e-06	9.094220000000002e-06
0.269593	1.05946	1.8280000000000001e-06	1.8280000000000001e-06
0.180506	1.07655	4.270109999999999e-06	-4.270109999999999e-06
0.0909127	1.0844	7.52658e-06	-7.52658e-06
0.0	1.0844	8.04734e-06	-8.04734e-06
9.0	1.07884	7.506510000000001e-06	-7.506510000000001e-06
8.90909	1.07881	7.015049999999998e-06	-7.015049999999998e-06
8.81938	1.07187	7.997000000000002e-06	-7.997000000000002e-06
8.73012	1.05606	1.2333399999999998e-05	-1.2333399999999998e-05
8.63948	1.02825	1.57549e-05	-1.57549e-05
8.54655	0.98451	1.45817e-05	-1.45817e-05
8.45188	0.927479	1.0933e-05	-1.0933e-05
8.35693	0.861677	7.762499999999999e-06	-7.762499999999999e-06
8.26266	0.792061	5.600300000000001e-06	-5.600300000000001e-06
8.16943	0.723029	4.044100000000001e-06	-4.044100000000001e-06
8.07686	0.655605	2.995000000000001e-06	-2.995000000000001e-06
7.98436	0.589891	2.249e-06	-2.249e-06
7.89159	0.525771	1.580999999999999e-06	-1.580999999999999e-06
7.79841	0.46339	1.0062000000000006e-06	-1.0062000000000006e-06
7.70534	0.404103	6.380999999999999e-07	-6.380999999999999e-07
7.61288	0.349498	5.233999999999991e-07	-5.233999999999991e-07
7.52157	0.301047	6.042000000000001e-07	-6.042000000000001e-07
7.43159	0.259701	7.109999999999988e-07	-7.109999999999988e-07
7.34269	0.225562	8.244699999999999e-07	-8.244699999999999e-07
7.25455	0.198457	1.008429999999999e-06	-1.008429999999999e-06
7.1668	0.177947	1.1551199999999999e-06	-1.1551199999999999e-06
7.07898	0.163348	1.2493e-06	-1.2493e-06
6.99048	0.15341	1.32541e-06	-1.32541e-06
6.90129	0.146446	1.3628300000000003e-06	-1.3628300000000003e-06
6.81165	0.141324	1.38227e-06	-1.38227e-06
6.72171	0.137363	1.3775899999999995e-06	-1.3775899999999995e-06
6.63158	0.134212	1.3686400000000002e-06	-1.3686400000000002e-06
6.54131	0.131635	1.3943999999999997e-06	-1.3943999999999997e-06
6.45093	0.129501	1.3963700000000003e-06	-1.3963700000000003e-06
6.36047	0.127711	1.3587200000000008e-06	-1.3587200000000008e-06
6.26994	0.126192	1.3431200000000004e-06	-1.3431200000000004e-06
6.17936	0.124888	1.3452300000000007e-06	-1.3452300000000007e-06
6.08874	0.123766	1.298860000000001e-06	-1.298860000000001e-06
5.99808	0.122792	1.1999100000000008e-06	-1.1999100000000008e-06
5.90739	0.121945	1.0777899999999994e-06	-1.0777899999999994e-06
5.81668	0.121208	9.413900000000001e-07	-9.413900000000001e-07
5.72594	0.120564	8.020199999999998e-07	-8.020199999999998e-07
5.63519	0.120004	6.54510000000001e-07	-6.54510000000001e-07
5.54442	0.119516	4.907000000000002e-07	-4.907000000000002e-07
5.45364	0.11909	3.563000000000003e-07	-3.563000000000003e-07
5.36285	0.118721	2.399999999999994e-07	-2.399999999999994e-07
5.27204	0.118401	9.990000000000052e-08	-9.990000000000052e-08
5.18123	0.118127	4.720000000000016e-08	4.720000000000016e-08
5.09041	0.117895	2.334999999999987e-07	2.334999999999987e-07
4.99959	0.117701	4.5940000000000106e-07	4.5940000000000106e-07
4.90876	0.117544	6.571000000000009e-07	6.571000000000009e-07
4.81793	0.11742	8.393999999999991e-07	8.393999999999991e-07
4.72709	0.117327	9.898000000000002e-07	9.898000000000002e-07
4.63626	0.117266	1.1798000000000001e-06	1.1798000000000001e-06
4.54542	0.117234	1.516300000000001e-06	1.516300000000001e-06
4.45458	0.117232	1.8195000000000001e-06	1.8195000000000001e-06
4.36374	0.11726	2.0371999999999997e-06	2.0371999999999997e-06
4.2729	0.117318	2.2717000000000006e-06	2.2717000000000006e-06
4.18207	0.117408	2.5831000000000007e-06	2.5831000000000007e-06
4.09123	0.11753	2.8655e-06	2.8655e-06
4.0004	0.117684	3.071299999999999e-06	3.071299999999999e-06
3.90958	0.117875	3.323300000000001e-06	3.323300000000001e-06
3.81876	0.118103	3.7109699999999985e-06	3.7109699999999985e-06
3.72795	0.118372	4.092990000000001e-06	4.092990000000001e-06
3.63715	0.118687	4.322219999999999e-06	4.322219999999999e-06
3.54635	0.119052	4.58656e-06	4.58656e-06
3.45557	0.119472	4.94021e-06	4.94021e-06
3.3648	0.119955	5.2633900000000004e-06	5.2633900000000004e-06
3.27404	0.120506	5.49056e-06	5.49056e-06
3.1833	0.121138	5.690839999999999e-06	5.690839999999999e-06
3.09259	0.121861	5.91749e-06	5.91749e-06
3.0019	0.122692	6.08204e-06	6.08204e-06
2.91123	0.123651	6.31885e-06	6.31885e-06
2.82061	0.124757	6.59821e-06	6.59821e-06
2.73002	0.126039	6.763179999999999e-06	6.763179999999999e-06
2.63949	0.127536	6.960540000000001e-06	6.960540000000001e-06
2.54902	0.129292	7.19478e-06	7.19478e-06
2.45863	0.131381	7.2843700000000005e-06	7.2843700000000005e-06
2.36834	0.133883	7.258000000000001e-06	7.258000000000001e-06
2.27819	0.136947	7.25837e-06	7.25837e-06
2.18823	0.140775	7.19383e-06	7.19383e-06
2.09855	0.145729	7.02912e-06	7.02912e-06
2.00929	0.152391	6.8187600000000004e-06	6.8187600000000004e-06
1.92071	0.161862	6.6055e-06	6.6055e-06
1.83284	0.175797	6.3335e-06	6.3335e-06
1.74512	0.195496	5.90505e-06	5.90505e-06
1.65706	0.221765	5.48225e-06	5.48225e-06
1.56829	0.255019	5.293499999999999e-06	5.293499999999999e-06
1.47847	0.295504	5.31698e-06	5.31698e-06
1.38731	0.343092	5.48026e-06	5.48026e-06
1.29499	0.396988	5.82643e-06	5.82643e-06
1.20195	0.455784	6.3333899999999995e-06	6.3333899999999995e-06
1.10876	0.517849	6.960029999999999e-06	6.960029999999999e-06
1.01595	0.581864	7.636549999999999e-06	7.636549999999999e-06
0.923475	0.647406	8.3415e-06	8.3415e-06
0.830981	0.714652	9.29529e-06	9.29529e-06
0.738006	0.783609	1.082896e-05	1.082896e-05
0.643664	0.853193	1.330959e-05	1.330959e-05
0.548695	0.919756	1.542128e-05	1.542128e-05
0.453919	0.978106	1.447457e-05	1.447457e-05
0.360367	1.02357	9.225339999999999e-06	9.225339999999999e-06
0.269855	1.05415	2.1798000000000007e-06	2.1798000000000007e-06
0.180616	1.07118	3.9878999999999995e-06	-3.9878999999999995e-06
0.0909134	1.07884	7.555500000000001e-06	-7.555500000000001e-06
0.0	1.07884	8.284069999999999e-06	-8.284069999999999e-06
9.0	1.07351	7.85206e-06	-7.85206e-06
8.90909	1.07348	7.367990000000001e-06	-7.367990000000001e-06
8.81928	1.06675	8.247160000000002e-06	-8.247160000000002e-06
8.72988	1.05104	1.2286300000000001e-05	-1.2286300000000001e-05
8.63913	1.02299	1.5339299999999997e-05	-1.5339299999999997e-05
8.54623	0.978667	1.3961200000000001e-05	-1.3961200000000001e-05
8.45172	0.92092	1.0436899999999998e-05	-1.0436899999999998e-05
8.35696	0.854407	7.345400000000001e-06	-7.345400000000001e-06
8.26289	0.784158	5.2226e-06	-5.2226e-06
8.1698	0.714608	3.804599999999999e-06	-3.804599999999999e-06
8.07734	0.646736	2.7948000000000008e-06	-2.7948000000000008e-06
7.98494	0.580597	2.0832000000000007e-06	-2.0832000000000007e-06
7.89228	0.516039	1.4504000000000005e-06	-1.4504000000000005e-06
7.79922	0.453189	8.990999999999996e-07	-8.990999999999996e-07
7.70627	0.393433	5.530999999999998e-07	-5.530999999999998e-07
7.61391	0.338398	4.539999999999994e-07	-4.539999999999994e-07
7.52266	0.289601	5.486000000000001e-07	-5.486000000000001e-07
7.43269	0.248029	6.647299999999993e-07	-6.647299999999993e-07
7.34375	0.213796	7.932400000000006e-07	-7.932400000000006e-07
7.25554	0.186739	9.908000000000007e-07	-9.908000000000007e-07
7.16769	0.166428	1.1419200000000014e-06	-1.1419200000000014e-06
7.07976	0.152186	1.2464000000000005e-06	-1.2464000000000005e-06
6.99117	0.142702	1.3400400000000001e-06	-1.3400400000000001e-06
6.90187	0.136154	1.3979799999999994e-06	-1.3979799999999994e-06
6.81214	0.131373	1.4397099999999998e-06	-1.4397099999999998e-06
6.72213	0.127688	1.4529200000000007e-06	-1.4529200000000007e-06
6.63195	0.124762	1.452900000000001e-06	-1.452900000000001e-06
6.54163	0.122371	1.4775599999999998e-06	-1.4775599999999998e-06
6.45121	0.120393	1.476119999999999e-06	-1.476119999999999e-06
6.36071	0.118734	1.4454499999999999e-06	-1.4454499999999999e-06
6.27015	0.117328	1.4389200000000004e-06	-1.4389200000000004e-06
6.17955	0.11612	1.43809e-06	-1.43809e-06
6.0889	0.115081	1.3931500000000004e-06	-1.3931500000000004e-06
5.99823	0.11418	1.3060000000000007e-06	-1.3060000000000007e-06
5.90752	0.113396	1.19377e-06	-1.19377e-06
5.81679	0.112714	1.065699999999999e-06	-1.065699999999999e-06
5.72605	0.112118	9.330700000000009e-07	-9.330700000000009e-07
5.63528	0.1116	7.907299999999995e-07	-7.907299999999995e-07
5.5445	0.111148	6.306499999999988e-07	-6.306499999999988e-07
5.45371	0.110754	5.035900000000007e-07	-5.035900000000007e-07
5.36291	0.110413	3.956500000000002e-07	-3.956500000000002e-07
5.27209	0.110117	2.629599999999996e-07	-2.629599999999996e-07
5.18128	0.109864	1.2240000000000073e-07	-1.2240000000000073e-07
5.09045	0.109648	6.08999999999997e-08	6.08999999999997e-08
4.99962	0.10947	2.789e-07	2.789e-07
4.90879	0.109324	4.696999999999999e-07	4.696999999999999e-07
4.81795	0.109209	6.400000000000006e-07	6.400000000000006e-07
4.72711	0.109123	7.774999999999989e-07	7.774999999999989e-07
4.63626	0.109066	9.599999999999993e-07	9.599999999999993e-07
4.54542	0.109037	1.2788000000000004e-06	1.2788000000000004e-06
4.45458	0.109035	1.5700000000000002e-06	1.5700000000000002e-06
4.36373	0.109061	1.7841000000000004e-06	1.7841000000000004e-06
4.27289	0.109115	2.0027599999999994e-06	2.0027599999999994e-06
4.18205	0.109198	2.2978400000000014e-06	2.2978400000000014e-06
4.09121	0.109311	2.5758300000000004e-06	2.5758300000000004e-06
4.00037	0.109454	2.7801000000000007e-06	2.7801000000000007e-06
3.90954	0.10963	3.0259900000000005e-06	3.0259900000000005e-06
3.81872	0.109841	3.3989700000000004e-06	3.3989700000000004e-06
3.7279	0.11009	3.76306e-06	3.76306e-06
3.63709	0.110381	3.97786e-06	3.97786e-06
3.54628	0.110719	4.23583e-06	4.23583e-06
3.45549	0.111107	4.579430000000001e-06	4.579430000000001e-06
3.36471	0.111554	4.886709999999999e-06	4.886709999999999e-06
3.27394	0.112064	5.102739999999999e-06	5.102739999999999e-06
3.18319	0.112649	5.28825e-06	5.28825e-06
3.09246	0.113318	5.511030000000001e-06	5.511030000000001e-06
3.00175	0.114087	5.683480000000001e-06	5.683480000000001e-06
2.91107	0.114975	5.913e-06	5.913e-06
2.82042	0.115999	6.18528e-06	6.18528e-06
2.72981	0.117186	6.34719e-06	6.34719e-06
2.63925	0.118573	6.53938e-06	6.53938e-06
2.54875	0.120199	6.76229e-06	6.76229e-06
2.45832	0.122136	6.838379999999999e-06	6.838379999999999e-06
2.36798	0.124457	6.810920000000001e-06	6.810920000000001e-06
2.27778	0.127301	6.81864e-06	6.81864e-06
2.18775	0.13086	6.78087e-06	6.78087e-06
2.09798	0.135483	6.63663e-06	6.63663e-06
2.00862	0.141737	6.43796e-06	6.43796e-06
1.91993	0.150751	6.23705e-06	6.23705e-06
1.83195	0.164311	5.97242e-06	5.97242e-06
1.74414	0.183787	5.575060000000001e-06	5.575060000000001e-06
1.656	0.209989	5.213959999999999e-06	5.213959999999999e-06
1.56719	0.243318	5.07861e-06	5.07861e-06
1.47737	0.284013	5.125480000000001e-06	5.125480000000001e-06
