Points:0	Points:1	abs_DELTA_TAU4	DELTA_TAU4
5.99725	0.171719	2.0485100000000003e-24	2.0485100000000003e-24
5.90666	0.170519	1.2204700000000001e-23	-1.2204700000000001e-23
5.81603	0.169473	1.0825400000000001e-23	-1.0825400000000001e-23
5.72537	0.168559	3.8439800000000006e-24	-3.8439800000000006e-24
5.63468	0.167762	4.27198e-24	4.27198e-24
5.54397	0.167067	5.80239e-24	5.80239e-24
5.45325	0.166462	1.79323e-24	1.79323e-24
5.3625	0.165937	1.4266600000000002e-24	1.4266600000000002e-24
5.27175	0.165482	1.7768e-24	1.7768e-24
5.18098	0.165092	1.66815e-26	-1.66815e-26
5.0902	0.164762	7.11608e-25	-7.11608e-25
4.99941	0.164486	6.9806e-25	-6.9806e-25
4.90862	0.164262	2.55916e-26	-2.55916e-26
4.81782	0.164085	7.4886699999999995e-25	7.4886699999999995e-25
4.72701	0.163953	2.88773e-25	2.88773e-25
4.63621	0.163866	3.32806e-25	-3.32806e-25
4.5454	0.163821	1.44379e-25	1.44379e-25
4.45459	0.163818	8.47695e-26	-8.47695e-26
4.36378	0.163858	3.5495399999999997e-25	-3.5495399999999997e-25
4.27298	0.163941	4.4325299999999995e-25	-4.4325299999999995e-25
4.18217	0.164069	1.38001e-24	-1.38001e-24
4.09137	0.164242	1.89366e-24	-1.89366e-24
4.00058	0.164462	2.61081e-25	-2.61081e-25
3.90979	0.164733	8.43948e-25	8.43948e-25
3.81901	0.165057	1.3958400000000002e-24	-1.3958400000000002e-24
3.72824	0.165441	1.95823e-24	-1.95823e-24
3.63749	0.165888	1.06761e-24	-1.06761e-24
3.54674	0.166407	9.6443e-25	-9.6443e-25
3.45601	0.167004	3.73012e-24	-3.73012e-24
3.3653	0.16769	6.96927e-24	-6.96927e-24
3.27461	0.168474	5.0974300000000004e-24	-5.0974300000000004e-24
3.18395	0.169372	1.26543e-24	1.26543e-24
3.09332	0.1704	5.6171200000000004e-24	5.6171200000000004e-24
3.00272	0.171579	3.63353e-25	3.63353e-25
2.91216	0.172937	2.1407100000000002e-24	-2.1407100000000002e-24
2.82166	0.174503	2.30963e-24	-2.30963e-24
2.73121	0.176316	1.13397e-23	-1.13397e-23
2.64084	0.178427	3.796280000000001e-24	-3.796280000000001e-24
2.55055	0.180901	1.44136e-23	1.44136e-23
2.46038	0.183833	1.79225e-23	1.79225e-23
2.37035	0.187336	8.60662e-24	8.60662e-24
2.2805	0.191594	1.2958300000000002e-24	-1.2958300000000002e-24
2.19091	0.196862	2.0149900000000002e-24	-2.0149900000000002e-24
2.10167	0.203548	1.2778500000000001e-24	-1.2778500000000001e-24
2.01293	0.212253	2.13575e-25	-2.13575e-25
1.92488	0.223895	2.4375e-24	-2.4375e-24
1.83753	0.239605	1.23022e-24	-1.23022e-24
1.75027	0.260381	8.49305e-23	-8.49305e-23
1.66257	0.286964	8.00287e-23	-8.00287e-23
1.57399	0.319805	6.2169700000000006e-24	6.2169700000000006e-24
1.48414	0.359178	1.36309e-22	-1.36309e-22
1.39271	0.405031	1.38685e-23	1.38685e-23
1.29991	0.456724	2.0109999999999999e-23	-2.0109999999999999e-23
1.20628	0.513059	1.88395e-22	-1.88395e-22
1.11248	0.572628	1.3314999999999999e-22	-1.3314999999999999e-22
1.01911	0.634233	1.14245e-22	-1.14245e-22
0.926105	0.697414	2.5862800000000002e-23	2.5862800000000002e-23
0.833013	0.762164	7.65722e-23	-7.65722e-23
0.739249	0.828236	2.73943e-22	2.73943e-22
0.643917	0.894371	3.75755e-22	3.75755e-22
0.547897	0.957073	6.50657e-22	6.50657e-22
0.45233	1.0116	9.889700000000001e-24	9.889700000000001e-24
0.358597	1.05402	7.23708e-22	-7.23708e-22
0.268551	1.08321	1.68258e-22	-1.68258e-22
0.180071	1.10056	1.07423e-22	-1.07423e-22
0.0909093	1.10912	2.21465e-23	-2.21465e-23
0.0	1.10912	1.81839e-27	1.81839e-27
9.0	1.10255	8.85805e-26	8.85805e-26
8.90909	1.10255	2.58036e-23	2.58036e-23
8.81978	1.09479	2.7452100000000004e-23	-2.7452100000000004e-23
8.73111	1.07863	1.63213e-21	-1.63213e-21
8.6409	1.05172	5.99695e-22	5.99695e-22
8.54785	1.01033	2.30362e-21	2.30362e-21
8.45261	0.956307	2.1209999999999998e-22	2.1209999999999998e-22
8.35685	0.893561	1.65275e-22	1.65275e-22
8.26177	0.826711	2.6892299999999998e-21	-2.6892299999999998e-21
8.16792	0.759978	2.84813e-21	-2.84813e-21
8.07486	0.694547	1.85767e-21	-1.85767e-21
7.98193	0.630704	3.74501e-22	-3.74501e-22
7.88873	0.568473	1.73857e-23	1.73857e-23
7.79506	0.50808	1.2659699999999999e-21	-1.2659699999999999e-21
7.70151	0.450761	1.04888e-21	1.04888e-21
7.60865	0.397948	1.71359e-22	1.71359e-22
7.51709	0.350939	1.43452e-21	-1.43452e-21
7.42707	0.310538	6.01578e-22	-6.01578e-22
7.33831	0.276803	2.21627e-22	2.21627e-22
7.25044	0.249521	1.92576e-22	1.92576e-22
7.16304	0.22823	4.5419500000000004e-23	4.5419500000000004e-23
7.07563	0.212262	7.53772e-23	7.53772e-23
6.98757	0.200584	1.08164e-22	1.08164e-22
6.89879	0.191964	1.49687e-23	1.49687e-23
6.8095	0.185427	1.79023e-23	-1.79023e-23
6.71987	0.180301	1.7618e-23	1.7618e-23
6.62998	0.176183	1.75774e-23	1.75774e-23
6.53992	0.172802	4.31134e-25	-4.31134e-25
6.44971	0.169991	8.078940000000001e-24	8.078940000000001e-24
6.3594	0.167625	2.07777e-23	2.07777e-23
6.269	0.165613	2.47669e-23	2.47669e-23
6.17853	0.163886	1.50044e-23	1.50044e-23
6.088	0.162397	1.65975e-25	-1.65975e-25
5.99743	0.161104	3.4007e-25	-3.4007e-25
5.90682	0.15998	1.7286e-24	1.7286e-24
5.81617	0.159001	2.05025e-24	-2.05025e-24
5.72549	0.158145	2.5109200000000002e-24	2.5109200000000002e-24
5.63479	0.1574	3.0273e-24	3.0273e-24
5.54407	0.156749	1.20357e-25	1.20357e-25
5.45333	0.156183	1.72842e-24	1.72842e-24
5.36258	0.155691	1.34608e-24	1.34608e-24
5.27181	0.155266	4.87862e-25	4.87862e-25
5.18103	0.154901	1.4468900000000002e-26	-1.4468900000000002e-26
5.09024	0.154591	1.71451e-25	-1.71451e-25
4.99945	0.154334	1.58006e-25	-1.58006e-25
4.90865	0.154124	4.5983399999999996e-27	4.5983399999999996e-27
4.81784	0.153959	1.03131e-25	1.03131e-25
4.72703	0.153835	3.48092e-26	-3.48092e-26
4.63622	0.153753	1.25018e-25	-1.25018e-25
4.5454	0.153711	4.52403e-27	-4.52403e-27
4.45459	0.153709	8.354589999999999e-27	-8.354589999999999e-27
4.36377	0.153746	2.71925e-25	2.71925e-25
4.27296	0.153824	9.619010000000001e-26	9.619010000000001e-26
4.18215	0.153943	4.20335e-25	4.20335e-25
4.09134	0.154105	1.0055e-24	1.0055e-24
4.00054	0.154311	1.3927e-24	1.3927e-24
3.90975	0.154565	2.08379e-24	2.08379e-24
3.81896	0.154868	2.03748e-24	2.03748e-24
3.72818	0.155227	2.3612900000000003e-24	2.3612900000000003e-24
3.63741	0.155646	2.96966e-25	2.96966e-25
3.54666	0.156132	2.6998100000000004e-24	-2.6998100000000004e-24
3.45592	0.156691	1.6205700000000002e-24	-1.6205700000000002e-24
3.36519	0.157333	6.91878e-25	6.91878e-25
3.27449	0.158066	2.6160600000000003e-24	2.6160600000000003e-24
3.18381	0.158907	5.6039e-25	5.6039e-25
3.09316	0.159869	6.35384e-24	-6.35384e-24
3.00254	0.160973	6.5518800000000006e-24	-6.5518800000000006e-24
2.91196	0.162245	1.3634900000000002e-24	-1.3634900000000002e-24
2.82143	0.163713	6.43523e-25	-6.43523e-25
2.73096	0.165412	5.9150500000000006e-24	5.9150500000000006e-24
2.64055	0.167392	7.684190000000001e-24	7.684190000000001e-24
2.55022	0.169712	2.5021600000000003e-24	2.5021600000000003e-24
2.46	0.172465	4.08437e-24	4.08437e-24
2.36992	0.175756	2.5366500000000002e-24	2.5366500000000002e-24
2.28001	0.179763	7.64209e-26	-7.64209e-26
2.19034	0.184731	9.133e-24	9.133e-24
2.10101	0.191063	1.0011700000000001e-23	1.0011700000000001e-23
2.01216	0.199362	5.3234500000000004e-24	5.3234500000000004e-24
1.92401	0.210586	8.1355e-24	8.1355e-24
1.83655	0.225956	5.878070000000001e-24	5.878070000000001e-24
1.74921	0.246525	1.26529e-23	-1.26529e-23
1.66144	0.27305	7.832990000000001e-23	-7.832990000000001e-23
1.57282	0.30598	6.336920000000001e-23	-6.336920000000001e-23
1.48299	0.345584	1.73388e-25	-1.73388e-25
1.39161	0.391795	1.44557e-23	1.44557e-23
1.2989	0.443942	1.15178e-22	1.15178e-22
1.20539	0.500786	2.29927e-22	2.29927e-22
1.11171	0.560876	9.080199999999999e-23	9.080199999999999e-23
1.01846	0.622991	9.11745e-23	-9.11745e-23
0.925569	0.68668	8.83432e-23	-8.83432e-23
0.832606	0.751971	6.64215e-23	6.64215e-23
0.739009	0.818667	1.1606e-22	1.1606e-22
0.64388	0.885537	5.63631e-23	5.63631e-23
0.54807	0.949053	7.72322e-22	7.72322e-22
0.452656	1.00437	8.22491e-22	8.22491e-22
0.358948	1.0474	2.75466e-22	-2.75466e-22
0.268809	1.07687	4.96769e-22	-4.96769e-22
0.180179	1.09416	1.0256e-22	-1.0256e-22
0.09091	1.10255	2.60341e-23	2.60341e-23
0.0	1.10255	1.10165e-28	1.10165e-28
9.0	1.09624	7.163050000000001e-26	-7.163050000000001e-26
8.90909	1.09624	3.03405e-23	-3.03405e-23
8.81968	1.08867	3.05106e-23	-3.05106e-23
8.73086	1.0726	9.467490000000001e-23	-9.467490000000001e-23
8.64054	1.04547	1.9554799999999998e-21	-1.9554799999999998e-21
8.54752	1.00349	5.97548e-21	-5.97548e-21
8.45241	0.948696	7.917239999999999e-21	-7.917239999999999e-21
8.35686	0.885156	3.83413e-21	-3.83413e-21
8.26199	0.817578	9.33806e-23	9.33806e-23
8.1683	0.750236	2.1230399999999998e-21	-2.1230399999999998e-21
8.07537	0.684275	2.12817e-22	-2.12817e-22
7.98255	0.619937	2.30553e-22	2.30553e-22
7.88946	0.557213	1.73566e-21	-1.73566e-21
7.79591	0.496306	1.1836199999999999e-21	1.1836199999999999e-21
7.70248	0.438482	8.93103e-22	8.93103e-22
7.60972	0.38521	1.93975e-23	1.93975e-23
7.51823	0.337832	4.2296999999999996e-22	4.2296999999999996e-22
7.42822	0.297188	4.89518e-22	4.89518e-22
7.33943	0.263348	4.18401e-22	4.18401e-22
7.25149	0.236107	3.22362e-22	3.22362e-22
7.16401	0.215006	2.10471e-22	2.10471e-22
7.07649	0.199371	3.45693e-23	3.45693e-23
6.98833	0.188115	1.0887600000000001e-23	1.0887600000000001e-23
6.89945	0.179906	2.54509e-23	-2.54509e-23
6.81006	0.173729	8.9769e-24	8.9769e-24
6.72035	0.168903	2.04677e-23	2.04677e-23
6.6304	0.165036	1.09938e-23	1.09938e-23
6.54029	0.161866	8.59759e-24	8.59759e-24
6.45004	0.159232	8.594950000000001e-24	8.594950000000001e-24
6.35968	0.157017	3.6107699999999997e-25	-3.6107699999999997e-25
6.26925	0.155135	1.4185000000000001e-24	-1.4185000000000001e-24
6.17875	0.153519	6.804280000000001e-24	6.804280000000001e-24
6.0882	0.152127	4.364e-24	4.364e-24
5.9976	0.150919	2.09881e-24	2.09881e-24
5.90697	0.149868	1.32994e-23	1.32994e-23
5.8163	0.148953	9.55263e-24	9.55263e-24
5.72561	0.148153	1.2191500000000002e-24	1.2191500000000002e-24
5.6349	0.147457	2.4042800000000002e-24	-2.4042800000000002e-24
5.54416	0.146849	8.35781e-25	-8.35781e-25
5.45341	0.14632	9.70274e-25	9.70274e-25
5.36265	0.145861	1.25969e-24	-1.25969e-24
5.27187	0.145463	1.2362900000000001e-24	-1.2362900000000001e-24
5.18108	0.145123	2.99488e-27	2.99488e-27
5.09029	0.144834	8.58798e-25	8.58798e-25
4.99949	0.144593	4.18172e-25	4.18172e-25
4.90868	0.144397	4.261e-25	-4.261e-25
4.81786	0.144243	5.37464e-25	-5.37464e-25
4.72705	0.144127	2.08496e-25	-2.08496e-25
4.63623	0.144051	2.71138e-25	2.71138e-25
4.54541	0.144011	6.40371e-26	-6.40371e-26
4.45459	0.144009	4.7149500000000003e-26	-4.7149500000000003e-26
4.36377	0.144044	4.51994e-26	-4.51994e-26
4.27295	0.144117	1.57472e-25	1.57472e-25
4.18213	0.144228	6.70469e-25	6.70469e-25
4.09132	0.144379	8.30427e-25	8.30427e-25
4.00051	0.144572	4.50988e-25	-4.50988e-25
3.9097	0.144809	8.79269e-25	-8.79269e-25
3.81891	0.145092	4.69669e-25	4.69669e-25
3.72812	0.145427	1.7661000000000002e-24	1.7661000000000002e-24
3.63734	0.145818	1.5559700000000002e-24	1.5559700000000002e-24
3.54658	0.146272	7.47309e-25	-7.47309e-25
3.45582	0.146794	6.122000000000001e-26	-6.122000000000001e-26
3.36509	0.147394	3.0020600000000003e-24	3.0020600000000003e-24
3.27437	0.14808	3.84728e-24	3.84728e-24
3.18368	0.148865	1.9171e-24	1.9171e-24
3.09301	0.149764	6.28615e-25	-6.28615e-25
3.00237	0.150796	6.90616e-25	6.90616e-25
2.91177	0.151985	1.42096e-24	1.42096e-24
2.82121	0.153357	2.80997e-24	2.80997e-24
2.73071	0.154946	1.1575500000000001e-23	1.1575500000000001e-23
2.64027	0.156799	7.85583e-24	7.85583e-24
2.54991	0.158971	1.8149700000000002e-24	-1.8149700000000002e-24
2.45964	0.16155	6.914080000000001e-24	-6.914080000000001e-24
2.3695	0.164635	6.012820000000001e-24	-6.012820000000001e-24
2.27953	0.168397	9.450520000000001e-26	-9.450520000000001e-26
2.18979	0.173071	1.1846900000000001e-24	1.1846900000000001e-24
2.10037	0.179052	6.4422500000000005e-24	6.4422500000000005e-24
2.01141	0.186942	5.0202e-24	5.0202e-24
1.92316	0.19774	2.2956500000000003e-24	2.2956500000000003e-24
1.8356	0.212762	2.51248e-24	2.51248e-24
1.74816	0.233118	4.61052e-23	4.61052e-23
1.66032	0.259583	3.43743e-23	3.43743e-23
1.57167	0.292598	1.17771e-23	-1.17771e-23
1.48184	0.332429	1.5037999999999998e-22	-1.5037999999999998e-22
1.39052	0.378992	1.36225e-22	-1.36225e-22
1.29791	0.431586	1.69701e-22	1.69701e-22
1.20451	0.488932	1.7249899999999999e-22	1.7249899999999999e-22
1.11096	0.549531	1.32489e-22	1.32489e-22
1.01782	0.612143	9.59275e-24	9.59275e-24
0.925037	0.67632	1.5512599999999999e-22	-1.5512599999999999e-22
0.832198	0.742131	6.95906e-23	-6.95906e-23
0.738764	0.809427	2.58954e-22	-2.58954e-22
0.643836	0.87701	2.37809e-23	-2.37809e-23
0.548237	0.941319	3.57188e-22	-3.57188e-22
0.452978	0.997412	6.79482e-22	-6.79482e-22
0.359302	1.04106	3.07858e-23	3.07858e-23
0.269069	1.07081	1.30823e-22	1.30823e-22
0.180288	1.08803	4.3305500000000004e-23	4.3305500000000004e-23
0.0909109	1.09624	5.0997e-23	5.0997e-23
0.0	1.09624	1.4622499999999998e-27	-1.4622499999999998e-27
9.0	1.0902	3.3669000000000003e-25	-3.3669000000000003e-25
8.90909	1.09019	1.03898e-22	1.03898e-22
8.81958	1.08282	1.69085e-22	1.69085e-22
8.73062	1.06684	1.71875e-22	1.71875e-22
8.64018	1.03948	4.0120499999999995e-21	-4.0120499999999995e-21
8.54719	0.996913	4.1576399999999995e-21	-4.1576399999999995e-21
8.45223	0.941359	3.63752e-21	3.63752e-21
8.35688	0.877045	6.7630899999999995e-21	6.7630899999999995e-21
8.26221	0.808763	5.59806e-21	5.59806e-21
8.16868	0.740835	2.6087499999999998e-21	2.6087499999999998e-21
8.07587	0.674366	1.8744999999999998e-21	1.8744999999999998e-21
7.98316	0.609552	2.54796e-22	2.54796e-22
7.89018	0.546348	1.481e-21	-1.481e-21
7.79676	0.484939	1.62725e-22	-1.62725e-22
7.70344	0.426618	1.11978e-21	-1.11978e-21
7.61079	0.372895	1.67127e-22	-1.67127e-22
7.51935	0.325154	1.0537799999999999e-21	1.0537799999999999e-21
7.42936	0.284271	4.60218e-22	4.60218e-22
7.34053	0.250329	8.624420000000001e-23	-8.624420000000001e-23
7.25253	0.223132	2.85184e-22	-2.85184e-22
7.16496	0.202225	4.43188e-23	-4.43188e-23
7.07734	0.186929	3.73458e-23	-3.73458e-23
6.98906	0.176104	6.51688e-23	-6.51688e-23
6.90008	0.168309	2.82496e-23	-2.82496e-23
6.81061	0.162488	2.6271800000000004e-24	2.6271800000000004e-24
6.72082	0.157957	4.818860000000001e-24	-4.818860000000001e-24
6.63081	0.154335	7.125410000000001e-24	-7.125410000000001e-24
6.54064	0.151368	2.98901e-25	2.98901e-25
6.45035	0.148907	1.0873e-25	-1.0873e-25
6.35996	0.146838	1.6716100000000002e-23	-1.6716100000000002e-23
6.26949	0.145082	2.64111e-23	-2.64111e-23
6.17896	0.143574	1.24001e-23	-1.24001e-23
6.08839	0.142275	1.5330700000000002e-24	1.5330700000000002e-24
5.99777	0.141148	2.7946200000000002e-24	-2.7946200000000002e-24
5.90712	0.140168	7.745780000000001e-24	-7.745780000000001e-24
5.81643	0.139314	9.384749999999999e-25	-9.384749999999999e-25
5.72573	0.138568	1.82434e-24	-1.82434e-24
5.635	0.137919	1.80246e-24	-1.80246e-24
5.54425	0.137353	7.06895e-25	7.06895e-25
5.45349	0.136859	6.77321e-25	6.77321e-25
5.36272	0.136432	1.7995900000000003e-24	-1.7995900000000003e-24
5.27193	0.136061	1.77485e-24	-1.77485e-24
5.18114	0.135744	1.35632e-26	1.35632e-26
5.09033	0.135474	2.4877000000000004e-25	-2.4877000000000004e-25
4.99952	0.13525	4.66908e-26	-4.66908e-26
4.90871	0.135067	2.06344e-25	2.06344e-25
4.81789	0.134923	1.63318e-25	-1.63318e-25
4.72706	0.134816	1.2021099999999999e-25	1.2021099999999999e-25
4.63624	0.134745	4.28427e-25	4.28427e-25
4.54541	0.134708	1.34427e-25	1.34427e-25
4.45458	0.134705	3.22043e-26	3.22043e-26
4.36376	0.134738	4.87968e-26	-4.87968e-26
4.27293	0.134806	2.734e-25	2.734e-25
4.18211	0.13491	3.36244e-25	3.36244e-25
4.09129	0.135051	3.1851600000000004e-26	-3.1851600000000004e-26
4.00047	0.13523	9.81296e-25	-9.81296e-25
3.90966	0.135451	1.2895200000000002e-24	-1.2895200000000002e-24
3.81886	0.135715	3.26269e-25	-3.26269e-25
3.72806	0.136027	8.539229999999999e-25	-8.539229999999999e-25
3.63727	0.136392	4.73626e-25	4.73626e-25
3.5465	0.136815	2.0829800000000003e-24	2.0829800000000003e-24
3.45573	0.137302	1.79122e-25	-1.79122e-25
3.36499	0.137861	2.2489600000000003e-24	-2.2489600000000003e-24
3.27426	0.1385	2.65436e-24	-2.65436e-24
3.18355	0.139232	2.9718600000000002e-24	-2.9718600000000002e-24
3.09286	0.14007	1.9691300000000002e-24	1.9691300000000002e-24
3.00221	0.141033	6.0823500000000005e-24	6.0823500000000005e-24
2.91158	0.142142	2.4661500000000003e-24	2.4661500000000003e-24
2.821	0.143422	6.73313e-24	6.73313e-24
2.73047	0.144906	1.0799900000000001e-24	1.0799900000000001e-24
2.64	0.146635	2.0616200000000003e-24	-2.0616200000000003e-24
2.5496	0.148664	6.999830000000001e-24	6.999830000000001e-24
2.45929	0.151074	2.4210600000000003e-24	-2.4210600000000003e-24
2.3691	0.153958	5.6971e-24	-5.6971e-24
2.27907	0.157481	5.475730000000001e-26	5.475730000000001e-26
2.18925	0.161867	5.1920400000000005e-24	-5.1920400000000005e-24
2.09974	0.167501	1.4723000000000001e-24	1.4723000000000001e-24
2.01069	0.174982	8.698180000000001e-24	8.698180000000001e-24
1.92232	0.185345	2.8450400000000003e-24	-2.8450400000000003e-24
1.83466	0.200011	3.01679e-24	-3.01679e-24
1.74713	0.220151	6.82519e-24	6.82519e-24
1.65922	0.246552	6.80379e-23	6.80379e-23
1.57053	0.27965	6.951140000000001e-23	6.951140000000001e-23
1.48071	0.319703	1.89201e-22	-1.89201e-22
1.38944	0.366614	1.81383e-22	-1.81383e-22
1.29692	0.419648	2.9896400000000004e-23	2.9896400000000004e-23
1.20365	0.477486	3.01639e-23	3.01639e-23
1.11022	0.538584	8.91672e-23	-8.91672e-23
1.01719	0.601678	1.65648e-22	-1.65648e-22
0.92451	0.666327	2.5915100000000002e-23	-2.5915100000000002e-23
0.831791	0.732637	1.06728e-23	-1.06728e-23
0.738515	0.80051	4.77499e-23	4.77499e-23
0.643785	0.868783	5.79411e-23	5.79411e-23
0.548396	0.933864	3.72202e-22	-3.72202e-22
0.453297	0.990723	9.0732e-22	-9.0732e-22
0.359657	1.03497	3.06877e-22	-3.06877e-22
0.26933	1.06501	1.36056e-22	1.36056e-22
0.180397	1.08216	1.25706e-22	-1.25706e-22
0.0909118	1.0902	3.0612700000000002e-24	3.0612700000000002e-24
0.0	1.0902	5.134880000000001e-28	-5.134880000000001e-28
9.0	1.0844	3.61515e-25	3.61515e-25
8.90909	1.08438	3.0158800000000003e-23	3.0158800000000003e-23
8.81948	1.07722	4.1203999999999996e-22	-4.1203999999999996e-22
8.73037	1.06133	1.87631e-21	-1.87631e-21
8.63983	1.03375	1.76732e-21	-1.76732e-21
8.54686	0.990589	3.67446e-22	-3.67446e-22
8.45205	0.93429	4.27582e-23	-4.27582e-23
8.3569	0.869221	3.02908e-21	-3.02908e-21
8.26243	0.80026	5.57281e-21	-5.57281e-21
8.16905	0.731769	3.63938e-22	-3.63938e-22
8.07637	0.664813	1.51219e-22	1.51219e-22
7.98376	0.599539	1.94363e-21	-1.94363e-21
7.89089	0.535871	2.8072399999999997e-22	2.8072399999999997e-22
7.79759	0.47397	9.07768e-22	-9.07768e-22
7.7044	0.415162	9.80397e-22	-9.80397e-22
7.61184	0.360994	5.70169e-24	-5.70169e-24
7.52046	0.312895	1.96958e-22	-1.96958e-22
7.43048	0.271779	3.03184e-22	-3.03184e-22
7.34162	0.237737	8.11225e-23	-8.11225e-23
7.25355	0.210585	4.43557e-23	4.43557e-23
7.16588	0.189875	1.00889e-22	-1.00889e-22
7.07817	0.174925	8.44237e-25	8.44237e-25
6.98978	0.16454	3.73913e-23	3.73913e-23
6.9007	0.15716	2.76756e-23	2.76756e-23
6.81114	0.151691	2.73016e-23	-2.73016e-23
6.72128	0.147448	3.57577e-23	-3.57577e-23
6.6312	0.144065	1.7564e-23	-1.7564e-23
6.54098	0.141296	3.97912e-24	-3.97912e-24
6.45065	0.139001	4.3020400000000004e-24	-4.3020400000000004e-24
6.36022	0.137074	4.6861900000000004e-24	4.6861900000000004e-24
6.26972	0.135439	7.3227e-24	7.3227e-24
6.17917	0.134035	1.4960300000000002e-24	-1.4960300000000002e-24
6.08857	0.132826	4.2547700000000005e-24	-4.2547700000000005e-24
5.99793	0.131776	5.39201e-24	-5.39201e-24
5.90726	0.130865	1.0831800000000001e-23	-1.0831800000000001e-23
5.81656	0.13007	5.712680000000001e-24	-5.712680000000001e-24
5.72584	0.129376	6.291499999999999e-28	6.291499999999999e-28
5.6351	0.128773	1.59165e-26	1.59165e-26
5.54434	0.128246	2.08414e-24	-2.08414e-24
5.45357	0.127787	2.1484100000000003e-24	-2.1484100000000003e-24
5.36278	0.127389	8.20679e-25	8.20679e-25
5.27199	0.127045	8.61644e-25	8.61644e-25
5.18118	0.12675	4.6527299999999995e-27	4.6527299999999995e-27
5.09037	0.126499	4.31134e-25	-4.31134e-25
4.99956	0.12629	4.1739299999999995e-25	4.1739299999999995e-25
4.90873	0.12612	6.24768e-25	6.24768e-25
4.81791	0.125987	4.21363e-25	-4.21363e-25
4.72708	0.125887	2.71525e-25	-2.71525e-25
4.63625	0.125821	9.64312e-26	-9.64312e-26
4.54541	0.125786	4.46482e-26	-4.46482e-26
4.45458	0.125784	3.39528e-26	3.39528e-26
4.36375	0.125814	1.42011e-25	1.42011e-25
4.27292	0.125877	5.36191e-26	-5.36191e-26
4.18209	0.125974	1.56355e-25	-1.56355e-25
4.09126	0.126105	4.4469e-27	4.4469e-27
4.00044	0.126272	1.6319500000000002e-26	1.6319500000000002e-26
3.90962	0.126478	1.14517e-26	1.14517e-26
3.81881	0.126723	1.309e-28	-1.309e-28
3.728	0.127013	5.86202e-25	-5.86202e-25
3.63721	0.127352	1.1391400000000001e-24	1.1391400000000001e-24
3.54642	0.127746	3.4176600000000006e-24	3.4176600000000006e-24
3.45565	0.128199	6.05325e-25	6.05325e-25
3.36489	0.128719	2.8335800000000002e-24	-2.8335800000000002e-24
3.27415	0.129313	3.3933400000000005e-24	-3.3933400000000005e-24
3.18342	0.129995	3.3663e-24	-3.3663e-24
3.09272	0.130774	1.95324e-24	-1.95324e-24
3.00205	0.131669	1.26409e-24	1.26409e-24
2.91141	0.132702	7.705600000000001e-25	7.705600000000001e-25
2.8208	0.133894	4.0200100000000005e-24	-4.0200100000000005e-24
2.73024	0.135274	1.12108e-23	-1.12108e-23
2.63974	0.136886	4.95504e-24	-4.95504e-24
2.54931	0.138775	5.407010000000001e-24	5.407010000000001e-24
2.45896	0.141022	7.117650000000001e-24	7.117650000000001e-24
2.36872	0.143713	4.69393e-24	4.69393e-24
2.27862	0.147003	8.936649999999999e-25	8.936649999999999e-25
2.18873	0.151106	8.46533e-25	8.46533e-25
2.09914	0.156398	4.925040000000001e-24	-4.925040000000001e-24
2.00998	0.163469	6.256990000000001e-24	-6.256990000000001e-24
1.9215	0.17339	2.55729e-24	-2.55729e-24
1.83374	0.187693	7.9787000000000005e-25	7.9787000000000005e-25
1.74612	0.207613	6.985190000000001e-24	6.985190000000001e-24
1.65813	0.233949	1.00244e-23	1.00244e-23
1.5694	0.267127	8.13949e-23	-8.13949e-23
1.47958	0.307398	4.99849e-23	4.99849e-23
1.38837	0.35465	2.78066e-23	-2.78066e-23
1.29595	0.408119	1.64363e-22	-1.64363e-22
1.20279	0.46644	1.73966e-23	1.73966e-23
1.10948	0.528027	4.0282e-23	-4.0282e-23
1.01657	0.591588	1.58152e-23	-1.58152e-23
0.923989	0.656691	6.61115e-23	6.61115e-23
0.831385	0.72348	5.13859e-23	5.13859e-23
0.738262	0.791906	1.1204299999999999e-22	1.1204299999999999e-22
0.643727	0.860846	3.8999900000000006e-24	3.8999900000000006e-24
0.548549	0.926679	2.4556400000000002e-23	-2.4556400000000002e-23
0.45361	0.98429	2.20628e-22	2.20628e-22
0.360012	1.02915	3.36901e-22	-3.36901e-22
0.269593	1.05946	4.6469e-22	-4.6469e-22
0.180506	1.07655	1.16242e-23	-1.16242e-23
0.0909127	1.0844	4.81547e-23	-4.81547e-23
0.0	1.0844	5.3240600000000005e-28	5.3240600000000005e-28
9.0	1.07884	4.73808e-25	4.73808e-25
8.90909	1.07881	7.153350000000001e-24	-7.153350000000001e-24
8.81938	1.07187	1.47573e-22	-1.47573e-22
8.73012	1.05606	1.7996e-21	-1.7996e-21
8.63948	1.02825	2.2943999999999996e-21	2.2943999999999996e-21
8.54655	0.98451	7.81167e-21	7.81167e-21
8.45188	0.927479	3.83928e-21	3.83928e-21
8.35693	0.861677	2.76512e-23	-2.76512e-23
8.26266	0.792061	2.4622699999999998e-21	-2.4622699999999998e-21
8.16943	0.723029	2.5317499999999998e-21	-2.5317499999999998e-21
8.07686	0.655605	1.6389e-21	-1.6389e-21
7.98436	0.589891	1.5582499999999999e-21	-1.5582499999999999e-21
7.89159	0.525771	2.52215e-21	2.52215e-21
7.79841	0.46339	2.62417e-21	2.62417e-21
7.70534	0.404103	1.06385e-22	1.06385e-22
