Points:0	Points:1	abs_DELTA_R0	DELTA_R0
1.01063	2.621	4.30641e-06	4.30641e-06
0.917736	2.62706	4.32541e-06	4.32541e-06
0.824775	2.63306	4.348539999999999e-06	4.348539999999999e-06
0.731666	2.63897	4.376820000000001e-06	4.376820000000001e-06
0.638378	2.64471	4.4064799999999995e-06	4.4064799999999995e-06
0.545251	2.6502	4.44005e-06	4.44005e-06
0.452735	2.65531	4.4825799999999995e-06	4.4825799999999995e-06
0.36123	2.6599	4.5354799999999995e-06	4.5354799999999995e-06
0.270893	2.66381	4.59766e-06	4.59766e-06
0.181055	2.66683	4.664079999999999e-06	4.664079999999999e-06
0.0909091	2.66862	4.74125e-06	4.74125e-06
0.0	2.66862	4.784990000000001e-06	4.784990000000001e-06
9.0	2.65127	4.91338e-06	4.91338e-06
8.90909	2.65127	4.964e-06	4.964e-06
8.81898	2.6494	5.06855e-06	5.06855e-06
8.72923	2.64626	5.17966e-06	5.17966e-06
8.63907	2.64219	5.29546e-06	5.29546e-06
8.54771	2.63741	5.4099099999999995e-06	5.4099099999999995e-06
8.45523	2.63208	5.522739999999999e-06	5.522739999999999e-06
8.36205	2.62635	5.6357399999999995e-06	5.6357399999999995e-06
8.26863	2.62035	5.74633e-06	5.74633e-06
8.17538	2.61417	5.85265e-06	5.85265e-06
8.08229	2.60788	5.94531e-06	5.94531e-06
7.98929	2.60154	6.016379999999999e-06	6.016379999999999e-06
7.89628	2.59517	6.0732000000000006e-06	6.0732000000000006e-06
7.80324	2.58881	6.12395e-06	6.12395e-06
7.71034	2.58251	6.170400000000001e-06	6.170400000000001e-06
7.61776	2.57631	6.20825e-06	6.20825e-06
7.5257	2.57026	6.2297e-06	6.2297e-06
7.43426	2.56438	6.240469999999999e-06	6.240469999999999e-06
7.3434	2.5587	6.249379999999999e-06	6.249379999999999e-06
7.25303	2.55321	6.25535e-06	6.25535e-06
7.16302	2.54793	6.259e-06	6.259e-06
7.07321	2.54285	6.258419999999999e-06	6.258419999999999e-06
6.98344	2.53799	6.25355e-06	6.25355e-06
6.89363	2.53334	6.245950000000001e-06	6.245950000000001e-06
6.80378	2.5289	6.23293e-06	6.23293e-06
6.71388	2.5247	6.213970000000001e-06	6.213970000000001e-06
6.62394	2.52072	6.18881e-06	6.18881e-06
6.53395	2.51696	6.15978e-06	6.15978e-06
6.44392	2.51343	6.1321900000000005e-06	6.1321900000000005e-06
6.35384	2.51012	6.1053100000000005e-06	6.1053100000000005e-06
6.26372	2.50703	6.076939999999999e-06	6.076939999999999e-06
6.17355	2.50416	6.04608e-06	6.04608e-06
6.08334	2.50149	6.010920000000001e-06	6.010920000000001e-06
5.99308	2.49902	5.9697100000000005e-06	5.9697100000000005e-06
5.90279	2.49675	5.92175e-06	5.92175e-06
5.81246	2.49466	5.87013e-06	5.87013e-06
5.7221	2.49275	5.8199899999999995e-06	5.8199899999999995e-06
5.6317	2.49101	5.77386e-06	5.77386e-06
5.54128	2.48944	5.729039999999999e-06	5.729039999999999e-06
5.45082	2.48802	5.6819699999999996e-06	5.6819699999999996e-06
5.36034	2.48676	5.631449999999999e-06	5.631449999999999e-06
5.26984	2.48564	5.580809999999999e-06	5.580809999999999e-06
5.17932	2.48466	5.53311e-06	5.53311e-06
5.08877	2.48381	5.48851e-06	5.48851e-06
4.99822	2.48309	5.44868e-06	5.44868e-06
4.90765	2.4825	5.413160000000001e-06	5.413160000000001e-06
4.81707	2.48203	5.37845e-06	5.37845e-06
4.72648	2.48168	5.343300000000001e-06	5.343300000000001e-06
4.63589	2.48144	5.3085e-06	5.3085e-06
4.54529	2.48132	5.273169999999999e-06	5.273169999999999e-06
4.45469	2.48132	5.235729999999999e-06	5.235729999999999e-06
4.36409	2.48143	5.19761e-06	5.19761e-06
4.2735	2.48165	5.1609200000000006e-06	5.1609200000000006e-06
4.18291	2.48199	5.12663e-06	5.12663e-06
4.09233	2.48245	5.0941900000000004e-06	5.0941900000000004e-06
4.00176	2.48303	5.06403e-06	5.06403e-06
3.9112	2.48374	5.038219999999999e-06	5.038219999999999e-06
3.82066	2.48457	5.01386e-06	5.01386e-06
3.73013	2.48554	4.986119999999999e-06	4.986119999999999e-06
3.63963	2.48665	4.95298e-06	4.95298e-06
3.54915	2.4879	4.91644e-06	4.91644e-06
3.45869	2.4893	4.88163e-06	4.88163e-06
3.36826	2.49086	4.848390000000001e-06	4.848390000000001e-06
3.27786	2.49258	4.81365e-06	4.81365e-06
3.1875	2.49448	4.774759999999999e-06	4.774759999999999e-06
3.09717	2.49655	4.734630000000001e-06	4.734630000000001e-06
3.00687	2.49881	4.698779999999999e-06	4.698779999999999e-06
2.91662	2.50126	4.66616e-06	4.66616e-06
2.8264	2.50391	4.6377600000000005e-06	4.6377600000000005e-06
2.73623	2.50677	4.61208e-06	4.61208e-06
2.64611	2.50984	4.582900000000001e-06	4.582900000000001e-06
2.55603	2.51313	4.55304e-06	4.55304e-06
2.46599	2.51665	4.5284699999999995e-06	4.5284699999999995e-06
2.376	2.52039	4.506670000000001e-06	4.506670000000001e-06
2.28606	2.52435	4.48381e-06	4.48381e-06
2.19616	2.52855	4.4627699999999995e-06	4.4627699999999995e-06
2.10631	2.53297	4.446649999999999e-06	4.446649999999999e-06
2.0165	2.53761	4.433739999999999e-06	4.433739999999999e-06
1.92673	2.54246	4.419309999999999e-06	4.419309999999999e-06
1.83694	2.54753	4.399109999999999e-06	4.399109999999999e-06
1.74698	2.55281	4.3759200000000004e-06	4.3759200000000004e-06
1.65666	2.5583	4.36171e-06	4.36171e-06
1.56588	2.56399	4.3584099999999995e-06	4.3584099999999995e-06
1.47453	2.56987	4.358939999999999e-06	4.358939999999999e-06
1.38255	2.57592	4.3606e-06	4.3606e-06
1.29004	2.58213	4.3587e-06	4.3587e-06
1.19718	2.58844	4.356670000000001e-06	4.356670000000001e-06
1.10415	2.59482	4.36123e-06	4.36123e-06
1.01115	2.60121	4.37215e-06	4.37215e-06
0.918157	2.60759	4.386399999999999e-06	4.386399999999999e-06
0.825096	2.6139	4.40215e-06	4.40215e-06
0.731879	2.62011	4.425109999999999e-06	4.425109999999999e-06
0.638475	2.62615	4.4563e-06	4.4563e-06
0.54524	2.63192	4.49056e-06	4.49056e-06
0.452647	2.63729	4.5309399999999995e-06	4.5309399999999995e-06
0.361114	2.64212	4.58051e-06	4.58051e-06
0.270805	2.64622	4.64024e-06	4.64024e-06
0.181019	2.64939	4.7079499999999995e-06	4.7079499999999995e-06
0.0909091	2.65127	4.78645e-06	4.78645e-06
0.0	2.65127	4.830140000000001e-06	4.830140000000001e-06
9.0	2.63345	4.9730000000000005e-06	4.9730000000000005e-06
8.90909	2.63345	5.0245200000000005e-06	5.0245200000000005e-06
8.81902	2.63149	5.1304e-06	5.1304e-06
8.72933	2.62819	5.242970000000001e-06	5.242970000000001e-06
8.6392	2.62393	5.36189e-06	5.36189e-06
8.54782	2.61891	5.48175e-06	5.48175e-06
8.45527	2.61331	5.599279999999999e-06	5.599279999999999e-06
8.36198	2.60729	5.713059999999999e-06	5.713059999999999e-06
8.26844	2.60098	5.82265e-06	5.82265e-06
8.17507	2.59449	5.9292e-06	5.9292e-06
8.08188	2.58788	6.02832e-06	6.02832e-06
7.98878	2.58121	6.1095699999999995e-06	6.1095699999999995e-06
7.89567	2.57451	6.170469999999999e-06	6.170469999999999e-06
7.80253	2.56783	6.22059e-06	6.22059e-06
7.70953	2.56122	6.26669e-06	6.26669e-06
7.61688	2.55471	6.30908e-06	6.30908e-06
7.52477	2.54835	6.338299999999999e-06	6.338299999999999e-06
7.43331	2.54219	6.353060000000001e-06	6.353060000000001e-06
7.34245	2.53622	6.36445e-06	6.36445e-06
7.25211	2.53046	6.370909999999999e-06	6.370909999999999e-06
7.16214	2.52493	6.3723299999999995e-06	6.3723299999999995e-06
7.07239	2.51961	6.37021e-06	6.37021e-06
6.98268	2.51451	6.36321e-06	6.36321e-06
6.89292	2.50964	6.35396e-06	6.35396e-06
6.80312	2.505	6.3417e-06	6.3417e-06
6.71327	2.50059	6.324159999999999e-06	6.324159999999999e-06
6.62337	2.49643	6.299850000000001e-06	6.299850000000001e-06
6.53343	2.4925	6.27111e-06	6.27111e-06
6.44344	2.4888	6.243009999999999e-06	6.243009999999999e-06
6.3534	2.48534	6.21534e-06	6.21534e-06
6.26331	2.48211	6.18763e-06	6.18763e-06
6.17318	2.4791	6.157789999999999e-06	6.157789999999999e-06
6.083	2.47631	6.12332e-06	6.12332e-06
5.99277	2.47373	6.08374e-06	6.08374e-06
5.90251	2.47135	6.0367900000000005e-06	6.0367900000000005e-06
5.81221	2.46917	5.9839000000000004e-06	5.9839000000000004e-06
5.72187	2.46717	5.932020000000001e-06	5.932020000000001e-06
5.6315	2.46536	5.88688e-06	5.88688e-06
5.54109	2.46371	5.84744e-06	5.84744e-06
5.45066	2.46223	5.810090000000001e-06	5.810090000000001e-06
5.3602	2.46091	5.767739999999999e-06	5.767739999999999e-06
5.26971	2.45974	5.718119999999999e-06	5.718119999999999e-06
5.17921	2.45872	5.667859999999999e-06	5.667859999999999e-06
5.08868	2.45783	5.622090000000001e-06	5.622090000000001e-06
4.99814	2.45708	5.5825e-06	5.5825e-06
4.90759	2.45647	5.54844e-06	5.54844e-06
4.81702	2.45597	5.5167e-06	5.5167e-06
4.72645	2.45561	5.48389e-06	5.48389e-06
4.63587	2.45536	5.45115e-06	5.45115e-06
4.54528	2.45523	5.4182300000000005e-06	5.4182300000000005e-06
4.4547	2.45523	5.382359999999999e-06	5.382359999999999e-06
4.36411	2.45534	5.3424700000000005e-06	5.3424700000000005e-06
4.27353	2.45558	5.30164e-06	5.30164e-06
4.18296	2.45593	5.26296e-06	5.26296e-06
4.09239	2.45641	5.22817e-06	5.22817e-06
4.00183	2.45702	5.197430000000001e-06	5.197430000000001e-06
3.91129	2.45776	5.17131e-06	5.17131e-06
3.82077	2.45863	5.1492199999999995e-06	5.1492199999999995e-06
3.73026	2.45964	5.12788e-06	5.12788e-06
3.63977	2.4608	5.10373e-06	5.10373e-06
3.54931	2.4621	5.074329999999999e-06	5.074329999999999e-06
3.45888	2.46357	5.04033e-06	5.04033e-06
3.36847	2.4652	5.004319999999999e-06	5.004319999999999e-06
3.27809	2.467	4.967749999999999e-06	4.967749999999999e-06
3.18775	2.46898	4.929439999999999e-06	4.929439999999999e-06
3.09745	2.47114	4.887680000000001e-06	4.887680000000001e-06
3.00718	2.4735	4.847349999999999e-06	4.847349999999999e-06
2.91696	2.47607	4.810609999999999e-06	4.810609999999999e-06
2.82677	2.47884	4.77611e-06	4.77611e-06
2.73664	2.48183	4.745200000000001e-06	4.745200000000001e-06
2.64655	2.48505	4.71318e-06	4.71318e-06
2.5565	2.48849	4.678269999999999e-06	4.678269999999999e-06
2.46651	2.49217	4.64778e-06	4.64778e-06
2.37656	2.49608	4.62482e-06	4.62482e-06
2.28667	2.50023	4.60256e-06	4.60256e-06
2.19682	2.50463	4.577609999999999e-06	4.577609999999999e-06
2.10702	2.50925	4.55524e-06	4.55524e-06
2.01726	2.51412	4.538759999999999e-06	4.538759999999999e-06
1.92754	2.5192	4.52557e-06	4.52557e-06
1.83782	2.52451	4.50976e-06	4.50976e-06
1.74789	2.53005	4.4865300000000006e-06	4.4865300000000006e-06
1.65761	2.5358	4.4626400000000005e-06	4.4626400000000005e-06
1.56684	2.54176	4.449710000000001e-06	4.449710000000001e-06
1.47547	2.54794	4.4458799999999995e-06	4.4458799999999995e-06
1.38345	2.5543	4.447e-06	4.447e-06
1.29086	2.56081	4.449190000000001e-06	4.449190000000001e-06
1.19791	2.56745	4.44832e-06	4.44832e-06
1.10478	2.57415	4.44929e-06	4.44929e-06
1.01168	2.58087	4.45654e-06	4.45654e-06
0.918589	2.58757	4.468140000000001e-06	4.468140000000001e-06
0.825425	2.5942	4.479549999999999e-06	4.479549999999999e-06
0.732098	2.60072	4.49389e-06	4.49389e-06
0.638574	2.60707	4.51987e-06	4.51987e-06
0.545229	2.61314	4.55468e-06	4.55468e-06
0.452557	2.61878	4.59425e-06	4.59425e-06
0.360995	2.62385	4.6416100000000004e-06	4.6416100000000004e-06
0.270715	2.62815	4.698309999999999e-06	4.698309999999999e-06
0.180981	2.63147	4.764129999999999e-06	4.764129999999999e-06
0.0909091	2.63345	4.8439599999999994e-06	4.8439599999999994e-06
0.0	2.63345	4.88879e-06	4.88879e-06
9.0	2.61515	5.049979999999999e-06	5.049979999999999e-06
8.90909	2.61515	5.10211e-06	5.10211e-06
8.81905	2.6131	5.21086e-06	5.21086e-06
8.72942	2.60964	5.32677e-06	5.32677e-06
8.63933	2.60517	5.448260000000001e-06	5.448260000000001e-06
8.54793	2.59991	5.57135e-06	5.57135e-06
8.4553	2.59404	5.69283e-06	5.69283e-06
8.3619	2.58771	5.810300000000001e-06	5.810300000000001e-06
8.26824	2.58109	5.92163e-06	5.92163e-06
8.17476	2.57427	6.02766e-06	6.02766e-06
8.08146	2.56733	6.12929e-06	6.12929e-06
7.98826	2.56033	6.219190000000001e-06	6.219190000000001e-06
7.89505	2.5533	6.28946e-06	6.28946e-06
7.8018	2.54628	6.34405e-06	6.34405e-06
7.70871	2.53934	6.39168e-06	6.39168e-06
7.61598	2.53251	6.43879e-06	6.43879e-06
7.52382	2.52584	6.4774e-06	6.4774e-06
7.43233	2.51937	6.498889999999999e-06	6.498889999999999e-06
7.34149	2.51312	6.51219e-06	6.51219e-06
7.25117	2.50709	6.52209e-06	6.52209e-06
7.16125	2.50129	6.525069999999999e-06	6.525069999999999e-06
7.07156	2.49572	6.51904e-06	6.51904e-06
6.9819	2.49039	6.50354e-06	6.50354e-06
6.89219	2.48529	6.487439999999999e-06	6.487439999999999e-06
6.80244	2.48043	6.4731200000000005e-06	6.4731200000000005e-06
6.71265	2.47583	6.4566900000000005e-06	6.4566900000000005e-06
6.6228	2.47147	6.4353300000000004e-06	6.4353300000000004e-06
6.5329	2.46736	6.40574e-06	6.40574e-06
6.44295	2.46349	6.372699999999999e-06	6.372699999999999e-06
6.35295	2.45988	6.34015e-06	6.34015e-06
6.2629	2.4565	6.30753e-06	6.30753e-06
6.1728	2.45335	6.27443e-06	6.27443e-06
6.08265	2.45044	6.23972e-06	6.23972e-06
5.99246	2.44774	6.2037500000000005e-06	6.2037500000000005e-06
5.90223	2.44526	6.16332e-06	6.16332e-06
5.81195	2.44298	6.11543e-06	6.11543e-06
5.72164	2.4409	6.06513e-06	6.06513e-06
5.63129	2.439	6.01981e-06	6.01981e-06
5.5409	2.43729	5.98206e-06	5.98206e-06
5.45049	2.43574	5.947019999999999e-06	5.947019999999999e-06
5.36005	2.43437	5.90959e-06	5.90959e-06
5.26958	2.43315	5.86662e-06	5.86662e-06
5.17909	2.43208	5.819829999999999e-06	5.819829999999999e-06
5.08859	2.43115	5.774739999999999e-06	5.774739999999999e-06
4.99806	2.43037	5.7332000000000004e-06	5.7332000000000004e-06
4.90752	2.42973	5.69488e-06	5.69488e-06
4.81697	2.42921	5.6613500000000004e-06	5.6613500000000004e-06
4.72641	2.42883	5.63224e-06	5.63224e-06
4.63584	2.42857	5.6027699999999996e-06	5.6027699999999996e-06
4.54527	2.42844	5.57081e-06	5.57081e-06
4.4547	2.42844	5.536980000000001e-06	5.536980000000001e-06
4.36413	2.42856	5.500449999999999e-06	5.500449999999999e-06
4.27356	2.4288	5.4611300000000005e-06	5.4611300000000005e-06
4.183	2.42917	5.4224e-06	5.4224e-06
4.09245	2.42967	5.38683e-06	5.38683e-06
4.00191	2.43031	5.354520000000001e-06	5.354520000000001e-06
3.91139	2.43107	5.32527e-06	5.32527e-06
3.82088	2.43198	5.301969999999999e-06	5.301969999999999e-06
3.73039	2.43304	5.283080000000001e-06	5.283080000000001e-06
3.63992	2.43424	5.26294e-06	5.26294e-06
3.54948	2.43561	5.238850000000001e-06	5.238850000000001e-06
3.45906	2.43714	5.20778e-06	5.20778e-06
3.36868	2.43884	5.170489999999999e-06	5.170489999999999e-06
3.27832	2.44071	5.13127e-06	5.13127e-06
3.18801	2.44278	5.092679999999999e-06	5.092679999999999e-06
3.09773	2.44504	5.052519999999999e-06	5.052519999999999e-06
3.00749	2.44751	5.01091e-06	5.01091e-06
2.9173	2.45019	4.9726099999999995e-06	4.9726099999999995e-06
2.82715	2.45308	4.936549999999999e-06	4.936549999999999e-06
2.73705	2.45621	4.9031e-06	4.9031e-06
2.64699	2.45957	4.872059999999999e-06	4.872059999999999e-06
2.55699	2.46317	4.8368899999999995e-06	4.8368899999999995e-06
2.46704	2.46701	4.799049999999999e-06	4.799049999999999e-06
2.37714	2.4711	4.768180000000001e-06	4.768180000000001e-06
2.28729	2.47545	4.74447e-06	4.74447e-06
2.19749	2.48004	4.72024e-06	4.72024e-06
2.10774	2.48488	4.692869999999999e-06	4.692869999999999e-06
2.01804	2.48997	4.667839999999999e-06	4.667839999999999e-06
1.92838	2.4953	4.64897e-06	4.64897e-06
1.83871	2.50086	4.6325300000000005e-06	4.6325300000000005e-06
1.74883	2.50665	4.61105e-06	4.61105e-06
1.65858	2.51267	4.58238e-06	4.58238e-06
1.56782	2.51893	4.5581e-06	4.5581e-06
1.47643	2.5254	4.54622e-06	4.54622e-06
1.38436	2.53207	4.5423099999999995e-06	4.5423099999999995e-06
1.2917	2.53891	4.54398e-06	4.54398e-06
1.19865	2.54587	4.54667e-06	4.54667e-06
1.10543	2.55291	4.547970000000001e-06	4.547970000000001e-06
1.01222	2.55997	4.5540200000000005e-06	4.5540200000000005e-06
0.91903	2.567	4.5663700000000005e-06	4.5663700000000005e-06
0.825762	2.57397	4.5792900000000005e-06	4.5792900000000005e-06
0.732321	2.58082	4.58846e-06	4.58846e-06
0.638676	2.58749	4.604299999999999e-06	4.604299999999999e-06
0.545217	2.59385	4.63455e-06	4.63455e-06
0.452464	2.59978	4.672989999999999e-06	4.672989999999999e-06
0.360872	2.60509	4.71989e-06	4.71989e-06
0.270622	2.6096	4.77629e-06	4.77629e-06
0.180942	2.61308	4.84004e-06	4.84004e-06
0.0909091	2.61515	4.91911e-06	4.91911e-06
0.0	2.61515	4.964379999999999e-06	4.964379999999999e-06
9.0	2.59639	5.14901e-06	5.14901e-06
8.90909	2.59639	5.200929999999999e-06	5.200929999999999e-06
8.81909	2.59423	5.31161e-06	5.31161e-06
8.72952	2.59061	5.430609999999999e-06	5.430609999999999e-06
8.63947	2.58593	5.555120000000001e-06	5.555120000000001e-06
8.54804	2.58042	5.68193e-06	5.68193e-06
8.45534	2.57426	5.807499999999999e-06	5.807499999999999e-06
8.36183	2.56763	5.931039999999999e-06	5.931039999999999e-06
8.26804	2.56067	6.0482299999999995e-06	6.0482299999999995e-06
8.17444	2.55352	6.156400000000001e-06	6.156400000000001e-06
8.08104	2.54624	6.25832e-06	6.25832e-06
7.98772	2.5389	6.3518200000000005e-06	6.3518200000000005e-06
7.89441	2.53152	6.4302799999999995e-06	6.4302799999999995e-06
7.80106	2.52416	6.4927e-06	6.4927e-06
7.70787	2.51687	6.54526e-06	6.54526e-06
7.61506	2.50971	6.595260000000001e-06	6.595260000000001e-06
7.52284	2.50272	6.63964e-06	6.63964e-06
7.43134	2.49594	6.66749e-06	6.66749e-06
7.3405	2.48939	6.680210000000001e-06	6.680210000000001e-06
7.25021	2.48308	6.690200000000001e-06	6.690200000000001e-06
7.16034	2.47701	6.69508e-06	6.69508e-06
7.0707	2.47119	6.68802e-06	6.68802e-06
6.9811	2.46561	6.668669999999999e-06	6.668669999999999e-06
6.89145	2.46028	6.647919999999999e-06	6.647919999999999e-06
6.80176	2.45521	6.63253e-06	6.63253e-06
6.71201	2.45039	6.617419999999999e-06	6.617419999999999e-06
6.62221	2.44583	6.5984400000000005e-06	6.5984400000000005e-06
6.53236	2.44154	6.5676e-06	6.5676e-06
6.44245	2.43751	6.5264799999999996e-06	6.5264799999999996e-06
6.35249	2.43373	6.48557e-06	6.48557e-06
6.26248	2.4302	6.445760000000001e-06	6.445760000000001e-06
6.17242	2.42692	6.40594e-06	6.40594e-06
6.0823	2.42388	6.366389999999999e-06	6.366389999999999e-06
5.99214	2.42107	6.330199999999999e-06	6.330199999999999e-06
5.90194	2.41848	6.296250000000001e-06	6.296250000000001e-06
5.81169	2.4161	6.25913e-06	6.25913e-06
5.7214	2.41393	6.2169e-06	6.2169e-06
5.63108	2.41195	6.17246e-06	6.17246e-06
5.54071	2.41016	6.130970000000001e-06	6.130970000000001e-06
5.45032	2.40856	6.092320000000001e-06	6.092320000000001e-06
5.3599	2.40712	6.055769999999999e-06	6.055769999999999e-06
5.26945	2.40585	6.02059e-06	6.02059e-06
5.17898	2.40474	5.9821100000000006e-06	5.9821100000000006e-06
5.08849	2.40377	5.93871e-06	5.93871e-06
4.99798	2.40296	5.89395e-06	5.89395e-06
4.90746	2.40229	5.848309999999999e-06	5.848309999999999e-06
4.81692	2.40175	5.804670000000001e-06	5.804670000000001e-06
4.72638	2.40135	5.769119999999999e-06	5.769119999999999e-06
4.63582	2.40109	5.7400399999999995e-06	5.7400399999999995e-06
4.54527	2.40095	5.71178e-06	5.71178e-06
4.45471	2.40094	5.682470000000001e-06	5.682470000000001e-06
4.36415	2.40107	5.6513599999999995e-06	5.6513599999999995e-06
4.2736	2.40132	5.61819e-06	5.61819e-06
4.18305	2.40171	5.5847300000000005e-06	5.5847300000000005e-06
4.09252	2.40223	5.55237e-06	5.55237e-06
4.00199	2.40289	5.52054e-06	5.52054e-06
3.91148	2.40369	5.489800000000001e-06	5.489800000000001e-06
3.82099	2.40464	5.4624599999999995e-06	5.4624599999999995e-06
3.73052	2.40574	5.44053e-06	5.44053e-06
3.64007	2.40699	5.420220000000001e-06	5.420220000000001e-06
3.54964	2.40842	5.397819999999999e-06	5.397819999999999e-06
3.45925	2.41001	5.37245e-06	5.37245e-06
3.36888	2.41178	5.34178e-06	5.34178e-06
3.27856	2.41374	5.305870000000001e-06	5.305870000000001e-06
3.18827	2.41589	5.26933e-06	5.26933e-06
3.09801	2.41825	5.234e-06	5.234e-06
3.00781	2.42082	5.194839999999999e-06	5.194839999999999e-06
2.91764	2.42362	5.154339999999999e-06	5.154339999999999e-06
2.82753	2.42664	5.117179999999999e-06	5.117179999999999e-06
2.73746	2.4299	5.083840000000001e-06	5.083840000000001e-06
2.64745	2.43341	5.05435e-06	5.05435e-06
2.55748	2.43717	5.0233700000000005e-06	5.0233700000000005e-06
2.46757	2.44118	4.9850699999999995e-06	4.9850699999999995e-06
2.37772	2.44546	4.944760000000001e-06	4.944760000000001e-06
2.28792	2.45	4.911960000000001e-06	4.911960000000001e-06
2.19817	2.4548	4.88489e-06	4.88489e-06
2.10848	2.45986	4.85574e-06	4.85574e-06
2.01883	2.46518	4.8230499999999995e-06	4.8230499999999995e-06
1.92923	2.47074	4.79357e-06	4.79357e-06
1.83961	2.47656	4.7698699999999994e-06	4.7698699999999994e-06
1.74979	2.48262	4.7476999999999995e-06	4.7476999999999995e-06
1.65957	2.48893	4.7197299999999994e-06	4.7197299999999994e-06
1.56882	2.49547	4.687770000000001e-06	4.687770000000001e-06
1.47742	2.50225	4.664829999999999e-06	4.664829999999999e-06
1.3853	2.50925	4.6537e-06	4.6537e-06
1.29256	2.51642	4.65002e-06	4.65002e-06
1.19942	2.52372	4.65203e-06	4.65203e-06
1.10609	2.53111	4.65516e-06	4.65516e-06
1.01278	2.53851	4.660430000000001e-06	4.660430000000001e-06
0.919481	2.54589	4.67403e-06	4.67403e-06
0.826105	2.5532	4.691940000000001e-06	4.691940000000001e-06
0.732549	2.56039	4.703730000000001e-06	4.703730000000001e-06
0.638779	2.56739	4.71363e-06	4.71363e-06
0.545204	2.57407	4.73504e-06	4.73504e-06
0.452368	2.58028	4.77049e-06	4.77049e-06
0.360747	2.58585	4.817570000000001e-06	4.817570000000001e-06
0.270527	2.59057	4.87459e-06	4.87459e-06
0.180903	2.59422	4.9396900000000005e-06	4.9396900000000005e-06
0.0909091	2.59639	5.018389999999999e-06	5.018389999999999e-06
0.0	2.59639	5.0629e-06	5.0629e-06
9.0	2.57715	5.2696599999999995e-06	5.2696599999999995e-06
8.90909	2.57715	5.3215100000000005e-06	5.3215100000000005e-06
8.81913	2.57489	5.43316e-06	5.43316e-06
8.72962	2.57111	5.554909999999999e-06	5.554909999999999e-06
8.63961	2.56621	5.68379e-06	5.68379e-06
8.54816	2.56044	5.8163e-06	5.8163e-06
8.45538	2.55399	5.94673e-06	5.94673e-06
8.36175	2.54704	6.07433e-06	6.07433e-06
8.26783	2.53974	6.1968099999999995e-06	6.1968099999999995e-06
8.17412	2.53224	6.30959e-06	6.30959e-06
8.0806	2.52461	6.41322e-06	6.41322e-06
7.98718	2.51691	6.508859999999999e-06	6.508859999999999e-06
7.89376	2.50917	6.59263e-06	6.59263e-06
7.8003	2.50146	6.6627e-06	6.6627e-06
7.70701	2.49382	6.7206099999999995e-06	6.7206099999999995e-06
7.61412	2.48631	6.771410000000001e-06	6.771410000000001e-06
7.52185	2.47899	6.8177200000000005e-06	6.8177200000000005e-06
7.43032	2.4719	6.851800000000001e-06	6.851800000000001e-06
7.33949	2.46504	6.868540000000001e-06	6.868540000000001e-06
7.24924	2.45844	6.8765999999999995e-06	6.8765999999999995e-06
7.15941	2.4521	6.8785499999999996e-06	6.8785499999999996e-06
7.06984	2.44602	6.87196e-06	6.87196e-06
6.98029	2.44019	6.85389e-06	6.85389e-06
6.8907	2.43462	6.831350000000001e-06	6.831350000000001e-06
6.80106	2.42932	6.81415e-06	6.81415e-06
6.71137	2.42429	6.796449999999999e-06	6.796449999999999e-06
6.62162	2.41954	6.775360000000001e-06	6.775360000000001e-06
6.53181	2.41506	6.747120000000001e-06	6.747120000000001e-06
6.44195	2.41085	6.707239999999999e-06	6.707239999999999e-06
6.35203	2.40691	6.66232e-06	6.66232e-06
6.26206	2.40323	6.61705e-06	6.61705e-06
6.17203	2.39981	6.5722599999999995e-06	6.5722599999999995e-06
6.08195	2.39664	6.52631e-06	6.52631e-06
5.99182	2.3937	6.48228e-06	6.48228e-06
5.90165	2.39101	6.44638e-06	6.44638e-06
5.81143	2.38853	6.41588e-06	6.41588e-06
5.72116	2.38627	6.38363e-06	6.38363e-06
5.63086	2.38421	6.34484e-06	6.34484e-06
5.54052	2.38235	6.301179999999999e-06	6.301179999999999e-06
5.45015	2.38068	6.25891e-06	6.25891e-06
5.35975	2.37918	6.22045e-06	6.22045e-06
5.26932	2.37786	6.184330000000001e-06	6.184330000000001e-06
5.17887	2.3767	6.14806e-06	6.14806e-06
5.08839	2.3757	6.10727e-06	6.10727e-06
4.9979	2.37485	6.05965e-06	6.05965e-06
4.90739	2.37415	6.00782e-06	6.00782e-06
4.81687	2.3736	5.9544399999999995e-06	5.9544399999999995e-06
4.72634	2.37318	5.9040699999999995e-06	5.9040699999999995e-06
4.6358	2.3729	5.864679999999999e-06	5.864679999999999e-06
4.54526	2.37276	5.8368600000000006e-06	5.8368600000000006e-06
4.45471	2.37276	5.8142900000000005e-06	5.8142900000000005e-06
4.36417	2.37288	5.791750000000001e-06	5.791750000000001e-06
4.27363	2.37315	5.76807e-06	5.76807e-06
4.1831	2.37355	5.74322e-06	5.74322e-06
4.09258	2.37409	5.717589999999999e-06	5.717589999999999e-06
4.00207	2.37478	5.690799999999999e-06	5.690799999999999e-06
3.91158	2.37561	5.66118e-06	5.66118e-06
3.8211	2.3766	5.63052e-06	5.63052e-06
3.73064	2.37774	5.6045400000000006e-06	5.6045400000000006e-06
3.64021	2.37905	5.583219999999999e-06	5.583219999999999e-06
3.54981	2.38053	5.560699999999999e-06	5.560699999999999e-06
3.45944	2.38219	5.538519999999999e-06	5.538519999999999e-06
3.3691	2.38403	5.516239999999999e-06	5.516239999999999e-06
