(X,Y,Label)
(3.63705,0.10342,0)
(3.68499,0.10342,0)
(3.73293,0.10342,0)
(3.78087,0.10342,0)
(3.82881,0.10342,0)
(3.87675,0.10342,0)
(3.9247,0.10342,0)
(3.97264,0.10342,0)
(4.02058,0.10342,0)
(4.06852,0.10342,0)
(4.11646,0.10342,0)
(4.16441,0.10342,0)
(4.21235,0.10342,0)
(4.26029,0.10342,0)
(4.30824,0.10342,0)
(4.35617,0.10342,0)
(4.40412,0.10342,0)
(4.45206,0.10342,0)
(4.5,0.10342,0)
(4.54794,0.10342,0)
(4.59589,0.10342,0)
(4.64383,0.10342,0)
(4.69177,0.10342,0)
(4.73971,0.10342,0)
(4.78765,0.10342,0)
(4.83559,0.10342,0)
(4.88354,0.10342,0)
(4.93148,0.10342,0)
(4.97942,0.10342,0)
(5.02736,0.10342,0)
(5.0753,0.10342,0)
(5.12325,0.10342,0)
(5.17119,0.10342,0)
(5.21913,0.10342,0)
(5.26707,0.10342,0)
(5.31501,0.10342,0)
(5.36295,0.10342,0)
(5.4109,0.10342,0)
(5.45884,0.10342,0)
(5.50678,0.10342,0)
(5.55473,0.10342,0)
(5.60266,0.10342,0)
(5.65061,0.10342,0)
(5.69855,0.10342,0)
(5.74649,0.10342,0)
(5.79443,0.10342,0)
(5.84238,0.10342,0)
(5.89032,0.10342,0)
(5.93826,0.10342,0)
(5.9862,0.10342,0)
(6.03414,0.10342,0)
(6.08208,0.10342,0)
(6.13003,0.10342,0)
(6.17797,0.10342,0)
(6.22591,0.10342,0)
(6.27385,0.10342,0)
(6.32179,0.10342,0)
(6.36974,0.10342,0)
(6.41768,0.10342,0)
(6.46562,0.10342,0)
(6.51356,0.10342,0)
(6.5615,0.10342,0)
(6.60945,0.10342,0)
(6.65739,0.10342,0)
(6.70533,0.10342,0)
(6.75327,0.10342,0)
(6.80121,0.10342,0)
(6.84916,0.10342,0)
(6.8971,0.10342,0)
(6.94504,0.10342,0)
(6.99298,0.10342,0)
(7.04092,0.10342,0)
(7.08886,0.103718,0)
(7.13673,0.106247,0)
(7.18439,0.111314,0)
(7.23171,0.118844,0)
(7.27858,0.128747,0)
(7.32489,0.140907,0)
(7.37058,0.155186,0)
(7.41557,0.171464,0)
(7.45981,0.189601,0)
(7.50329,0.209458,0)
(7.54598,0.230901,0)
(7.58788,0.253799,0)
(7.62902,0.277973,0)
(7.66951,0.303201,0)
(7.70943,0.32928,0)
(7.74887,0.356052,0)
(7.78792,0.383372,0)
(7.82666,0.411108,0)
(7.86517,0.439149,0)
(7.90353,0.467387,0)
(7.94182,0.495722,0)
(7.98007,0.524111,0)
(8.01826,0.552579,0)
(8.05634,0.581176,0)
(8.09431,0.609923,0)
(8.13213,0.638847,0)
(8.1698,0.667974,0)
(8.20727,0.697331,0)
(8.24454,0.726941,0)
(8.28158,0.756826,0)
(8.31839,0.786976,0)
(8.35512,0.817226,0)
(8.39195,0.847368,0)
(8.42904,0.877187,0)
(8.4666,0.906448,0)
(8.50481,0.934871,0)
(8.54392,0.962117,0)
(8.58417,0.98769,0)
(8.62587,1.01094,0)
(8.66925,1.03096,0)
(8.71443,1.04667,0)
(8.761,1.05777,0)
(8.80841,1.06472,0)
(8.8562,1.06834,0)
(8.90412,1.06962,0)
(8.95206,1.0696,0)
(9.0,1.06935,0)
(0.0,1.0741,0)
(0.0479341,1.07434,0)
(0.0958684,1.07436,0)
(0.143783,1.07309,0)
(0.191568,1.06947,0)
(0.238965,1.06254,0)
(0.285536,1.05147,0)
(0.57099,0.882394,0)
(0.608106,0.852649,0)
(0.644949,0.82258,0)
(0.6817,0.792402,0)
(0.718536,0.762326,0)
(0.755594,0.732513,0)
(0.792881,0.702975,0)
(0.830375,0.67369,0)
(0.868056,0.644633,0)
(0.905901,0.615781,0)
(0.943886,0.587104,0)
(0.981987,0.558577,0)
(1.02018,0.530166,0)
(1.05844,0.501842,0)
(1.09674,0.473576,0)
(1.13512,0.445408,0)
(1.17365,0.417436,0)
(1.21241,0.389768,0)
(1.25148,0.362516,0)
(1.29093,0.335811,0)
(1.33086,0.309796,0)
(1.37136,0.284631,0)
(1.41252,0.260516,0)
(1.45442,0.237666,0)
(1.49712,0.216274,0)
(1.5406,0.196468,0)
(1.58484,0.178377,0)
(1.62984,0.16214,0)
(1.67552,0.14789,0)
(1.72183,0.135762,0)
(1.76869,0.125884,0)
(1.81601,0.11837,0)
(1.86366,0.113315,0)
(1.91152,0.110793,0)
(1.95945,0.110496,0)
(2.00739,0.110496,0)
(2.05532,0.110496,0)
(2.10326,0.110496,0)
(2.15119,0.110496,0)
(2.19913,0.110496,0)
(2.24706,0.110496,0)
(2.295,0.110496,0)
(2.34293,0.110496,0)
(2.39087,0.110496,0)
(2.4388,0.110496,0)
(2.48674,0.110496,0)
(2.53467,0.110496,0)
(2.58261,0.110496,0)
(2.63054,0.110496,0)
(2.67848,0.110496,0)
(2.72641,0.110496,0)
(2.77435,0.110496,0)
(2.82228,0.110496,0)
(2.87022,0.110496,0)
(2.91815,0.110496,0)
(2.96609,0.110496,0)
(3.01402,0.110496,0)
(3.06195,0.110496,0)
(3.10989,0.110496,0)
(3.15782,0.110496,0)
(3.20576,0.110496,0)
(3.2537,0.110496,0)
(3.30163,0.110496,0)
(3.34956,0.110496,0)
(3.3975,0.110496,0)
(3.44543,0.110496,0)
(3.49337,0.110496,0)
(3.5413,0.110496,0)
(3.58924,0.110496,0)
(3.63718,0.110496,0)
(3.68511,0.110496,0)
(3.73304,0.110496,0)
(3.78098,0.110496,0)
(3.82891,0.110496,0)
(3.87685,0.110496,0)
(3.92478,0.110496,0)
(3.97272,0.110496,0)
(4.02065,0.110496,0)
(4.06859,0.110496,0)
(4.11652,0.110496,0)
(4.16446,0.110496,0)
(4.21239,0.110496,0)
(4.26032,0.110496,0)
(4.30826,0.110496,0)
(4.3562,0.110496,0)
(4.40413,0.110496,0)
(4.45207,0.110496,0)
(4.5,0.110496,0)
(4.54793,0.110496,0)
(4.59587,0.110496,0)
(4.64381,0.110496,0)
(4.69174,0.110496,0)
(4.73968,0.110496,0)
(4.78761,0.110496,0)
(4.83554,0.110496,0)
(4.88348,0.110496,0)
(4.93141,0.110496,0)
(4.97935,0.110496,0)
(5.02728,0.110496,0)
(5.07522,0.110496,0)
(5.12316,0.110496,0)
(5.17109,0.110496,0)
(5.21902,0.110496,0)
(5.26696,0.110496,0)
(5.31489,0.110496,0)
(5.36282,0.110496,0)
(5.41076,0.110496,0)
(5.4587,0.110496,0)
(5.50663,0.110496,0)
(5.55457,0.110496,0)
(5.6025,0.110496,0)
(5.65043,0.110496,0)
(5.69837,0.110496,0)
(5.74631,0.110496,0)
(5.79424,0.110496,0)
(5.84218,0.110496,0)
(5.89011,0.110496,0)
(5.93804,0.110496,0)
(5.98598,0.110496,0)
(6.03392,0.110496,0)
(6.08185,0.110496,0)
(6.12979,0.110496,0)
(6.17772,0.110496,0)
(6.22566,0.110496,0)
(6.27359,0.110496,0)
(6.32152,0.110496,0)
(6.36946,0.110496,0)
(6.41739,0.110496,0)
(6.46533,0.110496,0)
(6.51326,0.110496,0)
(6.5612,0.110496,0)
(6.60913,0.110496,0)
(6.65707,0.110496,0)
(6.705,0.110496,0)
(6.75294,0.110496,0)
(6.80087,0.110496,0)
(6.84881,0.110496,0)
(6.89674,0.110496,0)
(6.94468,0.110496,0)
(6.99261,0.110496,0)
(7.04054,0.110496,0)
(7.08848,0.110793,0)
(7.13634,0.113315,0)
(7.18399,0.118371,0)
(7.23131,0.125882,0)
(7.27817,0.135762,0)
(7.32448,0.147892,0)
(7.37017,0.162137,0)
(7.41516,0.178376,0)
(7.4594,0.196469,0)
(7.50288,0.216277,0)
(7.54558,0.237669,0)
(7.58749,0.260512,0)
(7.62864,0.284628,0)
(7.66914,0.309794,0)
(7.70907,0.335811,0)
(7.74852,0.362518,0)
(7.78759,0.389772,0)
(7.82634,0.417441,0)
(7.86487,0.445415,0)
(7.90325,0.473584,0)
(7.94156,0.501851,0)
(7.97982,0.530172,0)
(8.01802,0.558571,0)
(8.05612,0.587099,0)
(8.0941,0.615777,0)
(8.13195,0.64463,0)
(8.16963,0.673687,0)
(8.20712,0.702973,0)
(8.24441,0.732512,0)
(8.28146,0.762325,0)
(8.3183,0.792402,0)
(8.35505,0.822579,0)
(8.39189,0.852649,0)
(8.42901,0.882395,0)
(8.46658,0.911586,0)
(8.50481,0.939941,0)
(8.54393,0.967121,0)
(8.5842,0.992632,0)
(8.6259,1.01582,0)
(8.66929,1.03579,0)
(8.71446,1.05147,0)
(8.76103,1.06254,0)
(8.80843,1.06947,0)
(8.85622,1.07309,0)
(8.90413,1.07436,0)
(8.95207,1.07434,0)
(9.0,1.0741,0)
(0.0,1.07913,0)
(0.0479266,1.07937,0)
(0.0958533,1.07939,0)
(0.14376,1.07812,0)
(0.191538,1.07452,0)
(0.238929,1.0676,0)
(0.285497,1.05655,0)
(0.571026,0.887916,0)
(0.608162,0.858246,0)
(0.645026,0.828254,0)
(0.681798,0.798154,0)
(0.718656,0.768155,0)
(0.755733,0.738418,0)
(0.79304,0.708956,0)
(0.830554,0.679746,0)
(0.868253,0.650764,0)
(0.906117,0.621985,0)
(0.944119,0.593382,0)
(0.982238,0.564928,0)
(1.02045,0.53659,0)
(1.05872,0.508339,0)
(1.09705,0.480146,0)
(1.13544,0.45205,0)
(1.17399,0.424149,0)
(1.21276,0.396552,0)
(1.25184,0.36937,0)
(1.29131,0.342733,0)
(1.33126,0.316785,0)
(1.37177,0.291685,0)
(1.41294,0.267632,0)
(1.45485,0.24484,0)
(1.49755,0.223503,0)
(1.54103,0.203747,0)
(1.58528,0.185704,0)
(1.63027,0.169508,0)
(1.67595,0.155294,0)
(1.72226,0.143197,0)
(1.76912,0.133345,0)
(1.81643,0.12585,0)
(1.86408,0.120808,0)
(1.91193,0.118292,0)
(1.95985,0.117996,0)
(2.00778,0.117996,0)
(2.05571,0.117996,0)
(2.10364,0.117996,0)
(2.15156,0.117996,0)
(2.19949,0.117996,0)
(2.24742,0.117996,0)
(2.29534,0.117996,0)
(2.34327,0.117996,0)
(2.3912,0.117996,0)
(2.43913,0.117996,0)
(2.48705,0.117996,0)
(2.53498,0.117996,0)
(2.58291,0.117996,0)
(2.63084,0.117996,0)
(2.67876,0.117996,0)
(2.72669,0.117996,0)
(2.77462,0.117996,0)
(2.82255,0.117996,0)
(2.87047,0.117996,0)
(2.9184,0.117996,0)
(2.96633,0.117996,0)
(3.01425,0.117996,0)
(3.06218,0.117996,0)
(3.11011,0.117996,0)
(3.15804,0.117996,0)
(3.20596,0.117996,0)
(3.25389,0.117996,0)
(3.30182,0.117996,0)
(3.34975,0.117996,0)
(3.39767,0.117996,0)
(3.4456,0.117996,0)
(3.49353,0.117996,0)
(3.54145,0.117996,0)
(3.58938,0.117996,0)
(3.63731,0.117996,0)
(3.68524,0.117996,0)
(3.73316,0.117996,0)
(3.78109,0.117996,0)
(3.82902,0.117996,0)
(3.87694,0.117996,0)
(3.92488,0.117996,0)
(3.9728,0.117996,0)
(4.02073,0.117996,0)
(4.06866,0.117996,0)
(4.11658,0.117996,0)
(4.16451,0.117996,0)
(4.21244,0.117996,0)
(4.26036,0.117996,0)
(4.30829,0.117996,0)
(4.35622,0.117996,0)
(4.40414,0.117996,0)
(4.45208,0.117996,0)
(4.5,0.117996,0)
(4.54793,0.117996,0)
(4.59586,0.117996,0)
(4.64378,0.117996,0)
(4.69171,0.117996,0)
(4.73964,0.117996,0)
(4.78756,0.117996,0)
(4.83549,0.117996,0)
(4.88342,0.117996,0)
(4.93135,0.117996,0)
(4.97927,0.117996,0)
(5.0272,0.117996,0)
(5.07513,0.117996,0)
(5.12306,0.117996,0)
(5.17098,0.117996,0)
(5.21891,0.117996,0)
(5.26684,0.117996,0)
(5.31476,0.117996,0)
(5.36269,0.117996,0)
(5.41062,0.117996,0)
(5.45855,0.117996,0)
(5.50647,0.117996,0)
(5.5544,0.117996,0)
(5.60233,0.117996,0)
(5.65025,0.117996,0)
(5.69818,0.117996,0)
(5.74611,0.117996,0)
(5.79404,0.117996,0)
(5.84197,0.117996,0)
(5.88989,0.117996,0)
(5.93782,0.117996,0)
(5.98575,0.117996,0)
(6.03367,0.117996,0)
(6.0816,0.117996,0)
(6.12953,0.117996,0)
(6.17746,0.117996,0)
(6.22538,0.117996,0)
(6.27331,0.117996,0)
(6.32124,0.117996,0)
(6.36916,0.117996,0)
(6.41709,0.117996,0)
(6.46502,0.117996,0)
(6.51295,0.117996,0)
(6.56087,0.117996,0)
(6.6088,0.117996,0)
(6.65673,0.117996,0)
(6.70466,0.117996,0)
(6.75258,0.117996,0)
(6.80051,0.117996,0)
(6.84844,0.117996,0)
(6.89637,0.117996,0)
(6.94429,0.117996,0)
(6.99222,0.117996,0)
(7.04015,0.117996,0)
(7.08808,0.118292,0)
(7.13592,0.120808,0)
(7.18357,0.125851,0)
(7.23088,0.133343,0)
(7.27774,0.143197,0)
(7.32405,0.155297,0)
(7.36973,0.169505,0)
(7.41472,0.185702,0)
(7.45897,0.203748,0)
(7.50245,0.223506,0)
(7.54515,0.244843,0)
(7.58707,0.267628,0)
(7.62823,0.291682,0)
(7.66874,0.316783,0)
(7.70868,0.342734,0)
(7.74816,0.369372,0)
(7.78724,0.396556,0)
(7.826,0.424154,0)
(7.86455,0.452056,0)
(7.90295,0.480153,0)
(7.94127,0.508348,0)
(7.97955,0.536596,0)
(8.01777,0.564922,0)
(8.05589,0.593377,0)
(8.09389,0.621981,0)
(8.13175,0.650761,0)
(8.16945,0.679743,0)
(8.20696,0.708955,0)
(8.24427,0.738417,0)
(8.28135,0.768154,0)
(8.3182,0.798154,0)
(8.35497,0.828254,0)
(8.39184,0.858246,0)
(8.42897,0.887917,0)
(8.46656,0.917032,0)
(8.50481,0.945314,0)
(8.54395,0.972425,0)
(8.58422,0.99787,0)
(8.62594,1.021,0)
(8.66933,1.04092,0)
(8.7145,1.05655,0)
(8.76107,1.0676,0)
(8.80846,1.07452,0)
(8.85624,1.07812,0)
(8.90415,1.07939,0)
(8.95208,1.07937,0)
(9.0,1.07913,0)
(0.0,1.08446,0)
(0.0479186,1.0847,0)
(0.0958374,1.08472,0)
(0.143736,1.08346,0)
(0.191507,1.07986,0)
(0.238891,1.07296,0)
(0.285455,1.06195,0)
(0.608222,0.86418,0)
(0.645108,0.834269,0)
(0.681902,0.804251,0)
(0.718782,0.774333,0)
(0.755881,0.744678,0)
(0.793209,0.715297,0)
(0.830743,0.686166,0)
(0.868463,0.657263,0)
(0.906345,0.628563,0)
(0.944367,0.600037,0)
(0.982505,0.571661,0)
(1.02073,0.5434,0)
(1.05903,0.515226,0)
(1.09737,0.487109,0)
(1.13578,0.45909,0)
(1.17435,0.431266,0)
(1.21314,0.403744,0)
(1.25223,0.376635,0)
(1.29172,0.350071,0)
(1.33168,0.324194,0)
(1.3722,0.299162,0)
(1.41338,0.275175,0)
(1.4553,0.252445,0)
(1.498,0.231166,0)
(1.54149,0.211464,0)
(1.58574,0.19347,0)
(1.63073,0.177318,0)
(1.67641,0.163143,0)
(1.72272,0.151079,0)
(1.76957,0.141253,0)
(1.81687,0.133779,0)
(1.86451,0.128751,0)
(1.91236,0.126242,0)
(1.96028,0.125946,0)
(2.00819,0.125946,0)
(2.05611,0.125946,0)
(2.10403,0.125946,0)
(2.15195,0.125946,0)
(2.19987,0.125946,0)
(2.24779,0.125946,0)
(2.29571,0.125946,0)
(2.34363,0.125946,0)
(2.39155,0.125946,0)
(2.43947,0.125946,0)
(2.48739,0.125946,0)
(2.53531,0.125946,0)
(2.58323,0.125946,0)
(2.63115,0.125946,0)
(2.67906,0.125946,0)
(2.72698,0.125946,0)
(2.7749,0.125946,0)
(2.82282,0.125946,0)
(2.87074,0.125946,0)
(2.91866,0.125946,0)
(2.96658,0.125946,0)
(3.0145,0.125946,0)
(3.06242,0.125946,0)
(3.11034,0.125946,0)
(3.15826,0.125946,0)
(3.20618,0.125946,0)
(3.2541,0.125946,0)
(3.30202,0.125946,0)
(3.34994,0.125946,0)
(3.39786,0.125946,0)
(3.44578,0.125946,0)
(3.49369,0.125946,0)
(3.54161,0.125946,0)
(3.58953,0.125946,0)
(3.63745,0.125946,0)
(3.68537,0.125946,0)
(3.73329,0.125946,0)
(3.78121,0.125946,0)
(3.82913,0.125946,0)
(3.87705,0.125946,0)
(3.92497,0.125946,0)
(3.97289,0.125946,0)
(4.02081,0.125946,0)
(4.06873,0.125946,0)
(4.11664,0.125946,0)
(4.16457,0.125946,0)
(4.21248,0.125946,0)
(4.2604,0.125946,0)
(4.30832,0.125946,0)
(4.35624,0.125946,0)
(4.40416,0.125946,0)
(4.45208,0.125946,0)
(4.5,0.125946,0)
(4.54792,0.125946,0)
(4.59584,0.125946,0)
(4.64376,0.125946,0)
(4.69168,0.125946,0)
(4.7396,0.125946,0)
(4.78752,0.125946,0)
(4.83543,0.125946,0)
(4.88336,0.125946,0)
(4.93127,0.125946,0)
(4.97919,0.125946,0)
(5.02711,0.125946,0)
(5.07503,0.125946,0)
(5.12295,0.125946,0)
(5.17087,0.125946,0)
(5.21879,0.125946,0)
(5.26671,0.125946,0)
(5.31463,0.125946,0)
(5.36255,0.125946,0)
(5.41047,0.125946,0)
(5.45839,0.125946,0)
(5.5063,0.125946,0)
(5.55423,0.125946,0)
(5.60215,0.125946,0)
(5.65006,0.125946,0)
(5.69799,0.125946,0)
(5.7459,0.125946,0)
(5.79382,0.125946,0)
(5.84174,0.125946,0)
(5.88966,0.125946,0)
(5.93758,0.125946,0)
(5.9855,0.125946,0)
(6.03342,0.125946,0)
(6.08134,0.125946,0)
(6.12926,0.125946,0)
(6.17718,0.125946,0)
(6.2251,0.125946,0)
(6.27302,0.125946,0)
(6.32093,0.125946,0)
(6.36885,0.125946,0)
(6.41677,0.125946,0)
(6.46469,0.125946,0)
(6.51261,0.125946,0)
(6.56053,0.125946,0)
(6.60845,0.125946,0)
(6.65637,0.125946,0)
(6.70429,0.125946,0)
(6.75221,0.125946,0)
(6.80013,0.125946,0)
(6.84805,0.125946,0)
(6.89597,0.125946,0)
(6.94389,0.125946,0)
(6.99181,0.125946,0)
(7.03972,0.125946,0)
(7.08764,0.126242,0)
(7.13549,0.128751,0)
(7.18312,0.13378,0)
(7.23043,0.141251,0)
(7.27728,0.151079,0)
(7.32358,0.163146,0)
(7.36927,0.177315,0)
(7.41426,0.193468,0)
(7.45851,0.211465,0)
(7.50199,0.23117,0)
(7.5447,0.252448,0)
(7.58663,0.27517,0)
(7.6278,0.299159,0)
(7.66832,0.324192,0)
(7.70828,0.350072,0)
(7.74777,0.376637,0)
(7.78686,0.403747,0)
(7.82565,0.431271,0)
(7.86421,0.459096,0)
(7.90262,0.487117,0)
(7.94097,0.515234,0)
(7.97926,0.543406,0)
(8.0175,0.571655,0)
(8.05564,0.600032,0)
(8.09366,0.628559,0)
(8.13154,0.65726,0)
(8.16926,0.686163,0)
(8.20679,0.715295,0)
(8.24412,0.744677,0)
(8.28122,0.774333,0)
(8.3181,0.804251,0)
(8.35489,0.834269,0)
(8.39178,0.864179,0)
(8.42894,0.893769,0)
(8.46655,0.922805,0)
(8.50481,0.951011,0)
(8.54397,0.978047,0)
(8.58425,1.00342,0)
(8.62598,1.02649,0)
(8.66937,1.04636,0)
(8.71455,1.06195,0)
(8.76111,1.07296,0)
(8.80849,1.07986,0)
(8.85626,1.08346,0)
(8.90416,1.08472,0)
(8.95208,1.0847,0)
(9.0,1.08446,0)
(0.0,1.09011,0)
(0.0479101,1.09035,0)
(0.0958204,1.09037,0)
(0.143711,1.08911,0)
(0.191473,1.08553,0)
(0.238851,1.07864,0)
(0.28541,1.06766,0)
(0.608285,0.870469,0)
(0.645194,0.840645,0)
(0.682012,0.810714,0)
(0.718916,0.780883,0)
(0.756038,0.751314,0)
(0.793388,0.722017,0)
(0.830944,0.692971,0)
(0.868684,0.664152,0)
(0.906588,0.635535,0)
(0.944629,0.607092,0)
(0.982787,0.578797,0)
(1.02103,0.550619,0)
(1.05935,0.522526,0)
(1.09771,0.494491,0)
(1.13614,0.466553,0)
(1.17473,0.438809,0)
(1.21353,0.411367,0)
(1.25265,0.384337,0)
(1.29215,0.35785,0)
(1.33212,0.332047,0)
(1.37266,0.307088,0)
(1.41384,0.28317,0)
(1.45577,0.260506,0)
(1.49849,0.239289,0)
(1.54198,0.219644,0)
(1.58623,0.201702,0)
(1.63122,0.185597,0)
(1.6769,0.171463,0)
(1.7232,0.159434,0)
(1.77005,0.149637,0)
(1.81735,0.142184,0)
(1.86498,0.137171,0)
(1.91282,0.134669,0)
(1.96072,0.134374,0)
(2.00864,0.134374,0)
(2.05655,0.134374,0)
(2.10446,0.134374,0)
(2.15237,0.134374,0)
(2.20028,0.134374,0)
(2.24819,0.134374,0)
(2.2961,0.134374,0)
(2.34401,0.134374,0)
(2.39192,0.134374,0)
(2.43983,0.134374,0)
(2.48774,0.134374,0)
(2.53565,0.134374,0)
(2.58356,0.134374,0)
(2.63148,0.134374,0)
(2.67939,0.134374,0)
(2.7273,0.134374,0)
(2.77521,0.134374,0)
(2.82312,0.134374,0)
(2.87103,0.134374,0)
(2.91894,0.134374,0)
(2.96685,0.134374,0)
(3.01476,0.134374,0)
(3.06267,0.134374,0)
(3.11058,0.134374,0)
(3.1585,0.134374,0)
(3.20641,0.134374,0)
(3.25432,0.134374,0)
(3.30223,0.134374,0)
(3.35014,0.134374,0)
(3.39805,0.134374,0)
(3.44596,0.134374,0)
(3.49387,0.134374,0)
(3.54178,0.134374,0)
(3.58969,0.134374,0)
(3.63761,0.134374,0)
(3.68551,0.134374,0)
(3.73342,0.134374,0)
(3.78134,0.134374,0)
(3.82925,0.134374,0)
(3.87716,0.134374,0)
(3.92507,0.134374,0)
(3.97298,0.134374,0)
(4.02089,0.134374,0)
(4.0688,0.134374,0)
(4.11671,0.134374,0)
(4.16463,0.134374,0)
(4.21253,0.134374,0)
(4.26044,0.134374,0)
(4.30836,0.134374,0)
(4.35627,0.134374,0)
(4.40418,0.134374,0)
(4.45209,0.134374,0)
(4.5,0.134374,0)
(4.54791,0.134374,0)
(4.59582,0.134374,0)
(4.64373,0.134374,0)
(4.69164,0.134374,0)
(4.73956,0.134374,0)
(4.78747,0.134374,0)
(4.83537,0.134374,0)
(4.88329,0.134374,0)
(4.9312,0.134374,0)
(4.97911,0.134374,0)
(5.02702,0.134374,0)
(5.07493,0.134374,0)
(5.12284,0.134374,0)
(5.17075,0.134374,0)
(5.21866,0.134374,0)
(5.26658,0.134374,0)
(5.31449,0.134374,0)
(5.36239,0.134374,0)
(5.41031,0.134374,0)
(5.45822,0.134374,0)
(5.50613,0.134374,0)
(5.55404,0.134374,0)
(5.60195,0.134374,0)
(5.64986,0.134374,0)
(5.69777,0.134374,0)
(5.74568,0.134374,0)
(5.79359,0.134374,0)
(5.84151,0.134374,0)
(5.88942,0.134374,0)
(5.93733,0.134374,0)
(5.98524,0.134374,0)
(6.03315,0.134374,0)
(6.08106,0.134374,0)
(6.12897,0.134374,0)
(6.17688,0.134374,0)
(6.22479,0.134374,0)
(6.2727,0.134374,0)
(6.32061,0.134374,0)
(6.36853,0.134374,0)
(6.41644,0.134374,0)
(6.46435,0.134374,0)
(6.51226,0.134374,0)
(6.56017,0.134374,0)
(6.60808,0.134374,0)
(6.65599,0.134374,0)
(6.7039,0.134374,0)
(6.75181,0.134374,0)
(6.79972,0.134374,0)
(6.84763,0.134374,0)
(6.89554,0.134374,0)
(6.94346,0.134374,0)
(6.99137,0.134374,0)
(7.03928,0.134374,0)
(7.08719,0.134669,0)
(7.13502,0.137171,0)
(7.18265,0.142185,0)
(7.22995,0.149635,0)
(7.2768,0.159434,0)
(7.3231,0.171466,0)
(7.36878,0.185594,0)
(7.41377,0.2017,0)
(7.45802,0.219645,0)
(7.50151,0.239293,0)
(7.54422,0.260509,0)
(7.58616,0.283166,0)
(7.62735,0.307085,0)
(7.66788,0.332046,0)
(7.70785,0.35785,0)
(7.74735,0.384339,0)
(7.78647,0.41137,0)
(7.82527,0.438814,0)
(7.86385,0.466559,0)
(7.90228,0.494498,0)
(7.94065,0.522535,0)
(7.97896,0.550624,0)
(8.01722,0.578791,0)
(8.05538,0.607087,0)
(8.09342,0.63553,0)
(8.13132,0.664149,0)
(8.16906,0.692968,0)
(8.20661,0.722016,0)
(8.24396,0.751312,0)
(8.28109,0.780882,0)
(8.31799,0.810714,0)
(8.35481,0.840645,0)
(8.39172,0.870469,0)
(8.42889,0.899973,0)
(8.46653,0.928925,0)
(8.50481,0.957048,0)
(8.54398,0.984007,0)
(8.58429,1.00931,0)
(8.62602,1.03231,0)
(8.66942,1.05212,0)
(8.71459,1.06766,0)
(8.76115,1.07864,0)
(8.80853,1.08553,0)
(8.85629,1.08911,0)
(8.90418,1.09037,0)
(8.95209,1.09035,0)
(9.0,1.09011,0)
(0.0,1.0961,0)
(0.0479012,1.09634,0)
(0.0958025,1.09636,0)
(0.143684,1.09511,0)
(0.191438,1.09153,0)
(0.238808,1.08467,0)
(0.285362,1.07372,0)
(0.645286,0.847404,0)
(0.682129,0.817566,0)
(0.719058,0.787826,0)
(0.756204,0.758348,0)
(0.793578,0.729142,0)
(0.831156,0.700185,0)
(0.868919,0.671454,0)
(0.906845,0.642925,0)
(0.944908,0.61457,0)
(0.983086,0.586362,0)
(1.02136,0.558271,0)
(1.05969,0.530264,0)
(1.09807,0.502316,0)
(1.13653,0.474464,0)
(1.17513,0.446805,0)
(1.21395,0.419448,0)
(1.25309,0.392501,0)
(1.29261,0.366095,0)
(1.33259,0.340372,0)
(1.37314,0.31549,0)
(1.41434,0.291646,0)
(1.45628,0.269051,0)
(1.499,0.247899,0)
(1.5425,0.228316,0)
(1.58675,0.210428,0)
(1.63174,0.194373,0)
(1.67742,0.180283,0)
(1.72372,0.168291,0)
(1.77056,0.158523,0)
(1.81785,0.151094,0)
(1.86547,0.146096,0)
(1.9133,0.143602,0)
(1.9612,0.143308,0)
(2.0091,0.143308,0)
(2.057,0.143308,0)
(2.1049,0.143308,0)
(2.15281,0.143308,0)
(2.20071,0.143308,0)
(2.24861,0.143308,0)
(2.29651,0.143308,0)
(2.34441,0.143308,0)
(2.39232,0.143308,0)
(2.44022,0.143308,0)
(2.48812,0.143308,0)
(2.53602,0.143308,0)
(2.58392,0.143308,0)
(2.63183,0.143308,0)
(2.67973,0.143308,0)
(2.72763,0.143308,0)
(2.77553,0.143308,0)
(2.82343,0.143308,0)
(2.87134,0.143308,0)
(2.91924,0.143308,0)
(2.96714,0.143308,0)
(3.01504,0.143308,0)
(3.06294,0.143308,0)
(3.11085,0.143308,0)
(3.15875,0.143308,0)
(3.20665,0.143308,0)
(3.25455,0.143308,0)
(3.30245,0.143308,0)
(3.35035,0.143308,0)
(3.39826,0.143308,0)
(3.44616,0.143308,0)
(3.49406,0.143308,0)
(3.54196,0.143308,0)
(3.58986,0.143308,0)
(3.63777,0.143308,0)
(3.68567,0.143308,0)
(3.73357,0.143308,0)
(3.78147,0.143308,0)
(3.82937,0.143308,0)
(3.87727,0.143308,0)
(3.92518,0.143308,0)
(3.97308,0.143308,0)
(4.02098,0.143308,0)
(4.06888,0.143308,0)
(4.11678,0.143308,0)
(4.16469,0.143308,0)
(4.21259,0.143308,0)
(4.26049,0.143308,0)
(4.30839,0.143308,0)
(4.3563,0.143308,0)
(4.40419,0.143308,0)
(4.4521,0.143308,0)
(4.5,0.143308,0)
(4.5479,0.143308,0)
(4.59581,0.143308,0)
(4.64371,0.143308,0)
(4.69161,0.143308,0)
(4.73951,0.143308,0)
(4.78741,0.143308,0)
(4.83531,0.143308,0)
(4.88322,0.143308,0)
(4.93112,0.143308,0)
(4.97902,0.143308,0)
